Name,Address,Location,Category,Additional Info,page,location_cleaned
Cartiera F. A. Marsoni,"Rialto, S. Silvestro 1112-1173",,Carta,Carta,176,True
Querci Della Rovere (Ditta),"Rialto Rughetta Ravano, 1052-53",,Carta,Carta,176,True
Arti Grafiche Sorteni,S. Marco 410,,Carta,Carta,176,True
Azienda Cartaria ed affini A.C.E.A.,"San Polo, 276.A",,Carta,Carta,176,True
Bon Pietro,Dorsoduro 2787,,Carta,Carta,176,True
Gaggio Gianni,S. Polo 741,,Carta,Carta,176,True
Guzzi Cav. Vincenzo e Figlio,Cannaregio n. 3729,,Carta,Carta,176,True
S. A. Commercio Carta ed affini SACCEA.,S. Marco 4590,,Carta,Carta,176,True
Bonatti Pietro,"Frari, 2895",,Carta Cartoni ed affini,Carta Cartoni ed affini,176,True
Cartotecnica Veneziana,S. Marco 1130,,Carta Cartoni ed affini,Carta Cartoni ed affini,176,True
Ferrari Carlo di Pasquale Ferrari,San S. Marco 5001,Mestre,Carta Cartoni ed affini,Carta Cartoni ed affini,176,False
Cartiera Marsoni,San Silvestro 1112-1173,,Carta Cartoni ed affini,Carta Cartoni ed affini,176,True
Mello Virginio (Ditta),"San Polo, 1210",,Carta Cartoni ed affini,"Carta cartoni e cantelleria,  Cartotecnica,  Tipografia",176,True
Galimberti Carlo,"Riva del Vin, 722, 723",Mestre,Carta Cartoni ed affini,"Carta,  Cartoni,  Cancelleria",176,False
Peloso ing. Andrea,Cannaregio 5434,,Carta Cartoni ed affini,Carta Cartoni ed affini,176,True
Bovo Antonio,Cannaregio 5434,,Carta,Carta Cartoni ed affini,176,True
Cattapan F.lli,"Via Macello, 40",Mestre,Carta,Carta Cartoni ed affini,176,False
Cartiera F. A. Marsoni,"Rialto, S. Silvestro n. 1112-1173",,Carta,Carta Cartoni ed affini,176,True
Del Mistro Eugenia ved. Fernez,"Cannaregio, 151",,Carta,Carta Cartoni ed affini,176,True
Guzzi Amedeo,S. Felice 2739,,Carta,Carta Cartoni ed affini,176,True
MazzucTtto e Favaretti,Piazzale Roma,Mestre,Carta,Carta Cartoni ed affini,176,False
Perrucchini Anton Giulio,S. Marco 1929,,Carta,Carta Cartoni ed affini,176,True
Pittau Francesco,S. Polo 2305.A,,Carta,Carta Cartoni ed affini,176,True
S.A.C.C.E.A.,San Luca,Mestre,Carta,Carta Cartoni ed affini,176,False
DITTA GAGGIO GIANNI,Riva del Vin 741 VENEZIA,Mestre,Carta,Deposito Carta - Cartoni Sacchetti Cancelleria,176,False
duse.,"Via XXII Marzo, 2288",Mestre,Carta,Officina Riparazioni Macchine per scrivere,176,False
