Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Soc. An. Conservazione Lenzu e Distillerie,V. Altobello 25,Mestre,Soc. An. d'Acquisto di materiali,Catrami, industria lavorazione e conservazione del legno,",",462,False
Soc. An. Costruzioni Amministrazione immobili S.A.C.AI.,San Marco 2012,,Soc. An. d'Acquisto di materiali,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Contarini,S. Marco 966,Viale delle Industrie,Spedizioni e trasporti,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Coop. fra Mutilati e Invalidi di Guerra,V. Palazzo 6,Mestre,Compra-vendita, immobiliare,C.A.I.M.,",",462,False
Soc. An. Cooperativa Carlo Delcroix,S. Marco 52,,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Cooperative Domus Nostra,"S. Marco 52, V. F. Algardi 8",,Società immobiliari,fra intraprendi e Pensionati dello Stato | Lido,C.A.I.M.,",",462,True
Soc. An. Cooperativa Lavoratori Interni Ma. Revello Comunale,"S. Marco 52, V. F. Algardi 8",,Macellazione Venezia,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Cooperativa Mantovana dei Barcari,S. Marco 913,,Navigazione Fluviale,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Costruzioni e Appalti (S. A. C. A.),S. M. Formosa 4968,,Falegnameria,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Costruzioni Edili Falegnameria,S. Marco 4538,,Soc. An. d'Acquisto di materiali,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Costruzioni e Laterizi,S. Marco 3816,,Fornace da calce e laterizi,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Cuoi Artistici Veneziani,"S. Marco 3816, Cannaregio 385 C",,Soc. An. d'Acquisto di materiali,Speciale decorazione | S.A.C. A.Vi.Co.,C.A.I.M.,",",462,True
Soc. An. D'Este Novella e C.,V. 22 Marzo 2279,Viale delle Industrie,Ghiaccio (tabrerio),Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Diana Peso,Campo Mann 322,Viale delle Industrie,Valliultura,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Edilio Galbani,S. Polo 1999,,Alimentari (gross.),Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Eraclů Venier,S. Polo 1999,,Materiali per costruzioni edilizie,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Eserzizi Pubblici Bresciani,S. Marco 1700,,Società immobiliari,Soc. An. Condizione Immobilit,Compra Vendita Caffè e Ristoranti,",",462,True
Soc. An. Fervor,S. Marco 2510,,Recuperi navali,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Filanda di Crespaneco,D. Duro 715,,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Filanda di Spilimbergo,D. Duro 715,,Filanda,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Elli Invresnuti e C.,S. Polo 3099,,Alimentari (gross.),Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Fonderia Meccanica P'Veneziana,Giudecca 944,,Fonderia p'eceuenca,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Forniture Approvvigionamenti S.A. F.A.,S. Marco 3948,,Spedizioni e trasporti,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Forniture Approvvigionamenti S A.F.A.,S. Marco 3848,,Spedizioni e trasporti,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Forniture SAAF,S. Marco 410,,Società mobiliare e agricola,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Fortuny,"Giudecca, S. Biago 806",,Tessuti stampati e arti etici,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Frigus,"Giudecca, S. Biago 806",,Ghiaccio (tabralerio),Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Frutta Eostoche S.AAFRE,S. Luca 4541,Viale delle Industrie,Agrumi, ortaggi, frutta,",",462,False
Soc. An. Galleria Cesana,Castello 4392-A,Calle Larga S. Marco Ponte Consorzi,Antichita della arti,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Gas di Murano,Campo Cimitero 2,Murano,Lubrificanti,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Gaslini,Campo Cimitero 2,Porto Marghera,Carburanti, olii ed affini,C.A.I.M.,",",462,False
Soc. An. Gestione Amministrazione Immobili,S. Marco 1322,Compra-vendita immobili,Soc. An. d'Acquisto di materiali,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Gestione Portionereeis,S. Marco 181-I,Accessori per auto e lub,Soc. An. d'Acquisto di materiali,Efficienti autrosporli, carburanti,",",462,False
Soc. An. Gestione Immobiliari S.A.I.E.M.,S. Polo 1206,,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Gestione Mobiliare e Immobiliare affini G.I.M.A.,S. Marco 5508,Viale delle Industrie,Società mobiliare e agricoli,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Giuseppe Ferracciu,S. Marco 5511,,Antichita belle arti,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. élite Rosseto,San Luca 4267-X,,Essiccato lozzoli,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. It. e Ferobozto n,Callo Comello 5521,Viale delle Industrie,Impresa Generale di Costruzioni, Direzione S. Carnevo,C.A.I.M.,",",462,False
Cantiere S. Alviso,Calle dei Rioformati 3143,Viale delle Industrie,Marghera, Molo 40 e A,C.A.I.M.,",",462,False
Soc. An. Immobiliare Alberghiaci,San Marco 1269,,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Immobiliare Alberghiaci,San Marco 3870,,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Immobiliare Cmra. di Conegliano,"1048, 1038",Viale delle Industrie,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Immobiliare Codcom,S. Marco 1083,,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Immobiliare e Delta Po P.,"Cannaregio, 810, 2138",,Pescicoltura, Industria e Commercio del Pesce,C.A.I.M.,",",462,True
Soc. An. Immobiliare Edilizia S.A.I.E,San Marco 4267-A,,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Immobiliare ed Esercido Fornaci,Castello 3385-B,,Fornaci da calce e laterizi,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Immobiliare e Gestione Alberghi e Turismo,San Marco 4232,,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Immobiliare Investmenti Gestioni,S. Marco 410,,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Imobiliare Marcovca,S. Cristoforo 2373,Viale delle Industrie,Soc. An. d'Acquisto di materiali,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Immobiliare e Maronöldi,Cannaregio 2373-79,Viale delle Industrie,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,False
Soc. An. Immobiliare Mestre SAIM,S. Marco 1083,,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Immobiliare Millecampi S.A.I.M.,S. Polo 1364,,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
Soc. An. Immobiliare e Mobiliare S.A.I.E.,S. Polo 1206,,Compra-vendita immobili,Soc. An. Condizione Immobilit,C.A.I.M.,",",462,True
duser,VIA XXII Marzo 2288,Viale delle Industrie,Macchine per scrivere, Calcolatrici, Duplicatori," Occasioni,  Cambi,  Ricostruzioni,  Noleggi, , , , ",462,False
