Name,Address,Location,Category,Additional Info,page,location_cleaned
Bortoli Comm. Ettore,"San Marco Ponte del Lovo, 4773",S. Marco,Articoli di Lusso,"Sopramobili d’arte, Maioliche, Porcellane, Vetri di Murano, Cristallerie, Mobili bar, Argenterie, Posate, Articoli per signora, Bijoutterie, Pelletterie, Articoli casalinghi di lusso, Negozi: Casa del Regalo, S. Marco, Calle Goldoni 4480 Telefono 24.976; Articoli di lusso per regali, Piazza S. Marco 91 Telefono 28.293; Casa Lucente, Lido di Venezia, Viale S. Maria Elisabetta 31 Telefono 60657.",148,False
Casa Nova S. A.,Via XXII Marzo 2288,Mestre,Articoli di Lusso,"Mobili, Oggetti, Tessuti D’Arte originali e inediti, Tel. 25.889.",148,False
Testolini Adelchi,S. Marco 1547,,Articoli di Pittura e Disegno,PELLESTRINA,148,True
Bizzarini A. G.,Castello 6378 A,,Articoli Sanitari e Affini,articoli di ingegneria sanitaria,148,True
Bottacin Angelo,Castello 5821,,Articoli Sanitari e Affini,PELLESTRINA,148,True
Brighenti Renato,"S. Marco, Spadaria, 613",,Articoli Sanitari e Affini,"Negozi di vendita, Tel. 25-599; Spadaria, 685, Telefono 25-599; Frezzeria, 1584, Telefono 33-475.",148,True
Fanello Adolfo di Fanello rag. Mario,Ponte della Guerra 5386-79,Mestre,Articoli Sanitari e Affini,"Idraulica, Gas, Piastrelle, Metalli, Telefono 24-531.",148,False
Fazzini Paolo,S. Polo 1723,Mestre,Articoli Sanitari e Affini,PELLESTRINA,148,False
Muerr Alessandro,S. Marco 4923,,Articoli Sanitari e Affini,PELLESTRINA,148,True
Regini F.lli,Cannaregio 3683-4,,Articoli Sanitari e Affini,PELLESTRINA,148,True
Regini F.lli,Castello 5615,,Articoli Sanitari e Affini,PELLESTRINA,148,True
Safem Albania,Castello 5836,,Articoli Sanitari e Affini,PELLESTRINA,148,True
Società Adriatica Medicinali S.A.M.,Cannaregio 6125,Mestre,Articoli Sanitari e Affini,articoli di medicazioni,148,False
S. A. Farmacia d’Italia,Cannaregio 3823 A,,Articoli Sanitari e Affini,compravendita articoli Farmaceutici e sanitari,148,True
Marforio Bartolomeo di Nino Biuci,"San Marco, 5029-5036",Mestre,Articoli Sportivi,PELLESTRINA,148,False
Pettinelli e Sport,S. Salvatore n. 5028,,Articoli Sportivi,articoli per tutti gli Sport,148,True
Vogini Luigi di Minetta Righini,S. Marco 1297-1301,,Articoli Sportivi,PELLESTRINA,148,True
Bottacin Angelo,Castello 5821,,Articoli Tecnici,PELLESTRINA,148,True
Gincica Vincenzo e C.,S. Polo 896,,Articoli Tecnici,PELLESTRINA,148,True
Magliaretta Ruggero,Cannaregio 2940 F,,Articoli Tecnici,PELLESTRINA,148,True
Moschini Vittorio,Campo S. Zaccaria,Mestre,Articoli Tecnici,PELLESTRINA,148,False
Vittorio Moschini,Campo S. Zaccaria,Mestre,Articoli Tecnici,"ABRASIVI per tutte le industrie, LEGHE ANTIFRIZIONE originali 'ATRIPSIS,' DEPOSITO, Telef. 26.562 e 21.201",148,False
Ratti Enrico,Castello 5381,,Articoli Tecnici,PELLESTRINA,148,True
Regini F.lli,Castello 5381,,Articoli Tecnici,"Amianti gomma e fibra, S. Lio, Ponte A. Tintoretto, Tel. 23-836.",148,True
S. A. F. E. M. Soc. per Az.,Castello 5836,,Articoli Tecnici,PELLESTRINA,148,True
Toppo Adriano,Castello 2684,,Articoli Tecnici,"Addizionatrici, Calcolatrici, Macchine Contabili, Agricole, Utensili, Enologiche, da Scrivers, Tel. 23-285.",148,True
Trevisiol Carlo Soc. a r. l.,Pisoina S. Zulian 555.556,Mestre,Articoli Tecnici,"Ferramenta, Utensileria, Articoli casalinghi, Tel. 24-250.",148,False
Barbon Rino,Via F.lli Bandiera 20,Mestre,Mestre,PELLESTRINA,148,False
Ferat,Via Circonvallazione 2 F,Mestre,Mestre,PELLESTRINA,148,False
Saccà Edoardo,"Via Carducci, 8",Mestre,"Macchine utensili ed utensileria, Apparecchi ad albero flessibile per tutte le industrie, Telefono, 50-059.",PELLESTRINA,148,False
