Name,Address,Location,Category,Additional Info,page,location_cleaned
Warnecker Augusto,S. Marco 3536,,Porcellane,"motopompe,  elettropompe,",272,True
"Compagnia ""Venezia"" fra Portabagagli e Facchini pubblici di Venezia",Castello 441,,Portabagagli,"motopompe,  elettropompe,",272,True
Cooperativa Porta - Bagagli nella Stazione di Venezia,Castello 441,,Portabagagli,Stazione S. Lucia,272,True
Riccato Luigi,Via Rosa 50,Mestre,Potature e taglio alberi,"motopompe,  elettropompe,",272,False
Mignucci Zosimo & C.,Lista di Spagna 1221,Murano,Costruzioni Prefabbricate con elementi in cemento armato vibrato Brevetto MZ. Telefono 27-886,"motopompe,  elettropompe,",272,False
Ballin Elio e C.,S. Polo 1364,,Prodotti agricoli,"motopompe,  elettropompe,",272,True
Commercio Agricolo Industriale,S. Marco 4232,,Prodotti agricoli,"motopompe,  elettropompe,",272,True
Pistellato Giovanni,V. Biso 1,Carpenedo,Prodotti agricoli,"motopompe,  elettropompe,",272,False
Azienda Utilizzazione Raffinazione Olio,Castello 6108,,recuperi, affini AURORA,272,True
Cadel Ernesto,via Miranese 20,Mestre,Prodotti antiparassitari,"motopompe,  elettropompe,",272,False
S. A. Prodotti Antiparassitari ed affini (S.A. PRA.),San Marco 4102,,Prodotti antiparassitari,"motopompe,  elettropompe,",272,True
"Zampironi "" Premiato Laboratorio","San Marco 4102, Mestre Carpenedo Via San Donà 5-7",,Prodotti antiparassitari,L.,272,True
Azienda Utilizzazione Raffinazione Olii Ricuperi Affini AURORA,Castello 6108,,Prodotti antisettifughi,"motopompe,  elettropompe,",272,True
Paolini,Castello 6108,via Fratelli Bandiera,Mestre,Villani e C. S. A.,272,False
Regini Luigi (Ditta),Cannaregio 4925,,Prodotti antisettifughi,"motopompe,  elettropompe,",272,True
"Zampironi "" Premiato Laboratorio",Mestre Carpenedo Via S. Donà 57,Murano,Prodotti antisettifughi,"motopompe,  elettropompe,",272,False
Wallo Orientale succ.,Castello 4930,,Prodotti antisettifughi,"motopompe,  elettropompe,",272,True
Marchetto A. & S.,San Moisé 2155,Murano,Telefono 25-926,"motopompe,  elettropompe,",272,False
Vetrocoke,San Moisé 2155,Marghera,Prodotti ozotici,"motopompe,  elettropompe,",272,False
Marchetto A. & S.,S. Moisé 2155,Murano,Acidi," Materie prime per farmaceutici e Industrie solventi,  Naftalina,  Fenolo,  Colorranti,  ecc. Tel. 25-926",272,False
Barbini Vittore e Flli,S. Marco 2516,,Prodotti chimici,"motopompe,  elettropompe,",272,True
Bitumal Soc. G. Prada e C,Via Elettricità,Marghera,Prodotti chimici,"motopompe,  elettropompe,",272,False
