Name,Address,Location,Category,Additional Info,page,location_cleaned
«Dalmazia» Imprese marittime s.r.l. fdm. della Fenice 2554,"S. Polo 2999, 1411",,Agenzie di trasporto,",",292,True
«Italia» S. A. di Navigazione,Zattere 1408,,Agenzie di trasporto,",",292,True
«Italmare»,Campo S. Angelo,Marghera,Agenzie di trasporto,"Agenzie di trasporto, ",292,False
«Jupiter»,S. Marco 5312-A,,Agenzie di trasporto,"Agenzie di trasporto, ",292,True
«Lloyd Triestino,San Marco 1341,,"Consiglio di Amministrazione: Presidente Giovanni Scaramanga di Altomonte; Vice Presidente: cav. di gr. cr. ing. dr. Luigi Macalina; Consiglieri comm. dr. Rodolfo Bernardi; comm. dott. Pardè Formentini; avv. Bruno Forti conte Mario Moretti; dott. Mario Valenti. nuzzi. - Collegio dei Sindaci: gr. uff. rag. Amedeo Fracassi; gr. uff. dott, Cesare Cichi; dott. Girolamo Manzutto; dott. Mario Renzi; dr. rag. Antonio Tedeschi. Direttore Generale: gr. uff. cap. Guido Cosulich, - Sede di Venezia, Direzione ed ufficio merci: Piazza S. Marco. Direttore della sede di Venezia: Com.te, cav. uff, Filibert Francesco.",Soc. An. di Navigazione,292,True
Radonicich D. D. Lloyds Agent,San Marco 1341,,Agenzie di trasporto,",",292,True
Salvagno S. A. di Navigaz.,S. Marco 1463,,Agenzie di trasporto,",",292,True
SALVAGNO GINO EGIDIO,S. Marco 1463,,Agenzie di trasporto,Anomima di Navigazione - Tel. 24-370,292,True
SID.ARMA Soc. Italiana di Armamento,Piazza S. Marco 181-A,,Agenzie di trasporto,Capitale L. 60.000.000.,292,True
«Società di Navigazione S. Giusto S. P. A.»,S. Marco 2569,,Agenzie di trasporto,",",292,True
Szabados Eugenio,San Luca 4037,,Agenzie di trasporto,"Navigazione, Tel. Ufficio 25-253, Privato 21-214.",292,True
«Tirrenia»,Zattere 1408,,Agenzie di trasporto,"S. Anomina di Navigaz.; Commissario Governativo: prof. dr. Egidio Dagnn; Presidenza Collegio Sindacale: Comm. rag. Raffaele Scalzo, via Lorenzo Valle 27 Roma; Sindaci: dr. Luigi Quirio via della Dataria 21, Roma; Comm. dr. Luigi Cerquetelli Direz. Gen. Marina Mercantile Ministero Marine, Roma; prof. Federico Pace, ex XIX settembre 54, Torino, via Cisalpina 3 Roma; rag. Fedele Romano via Michele di Lando 54, Roma.",292,True
«Tripcovich» D. Soc. di Navigazione,Via 22 Marzo,Marghera,Agenzie di trasporto,"Agenzie di trasporto, ",292,False
Bello Fulvio & C.,Calle Conterie n. 10,Murano,Soffierie,",",292,False
Boato Armando & C.,Calle Conterie n. 10,Murano,Soffierie,cl. Mistro B.,292,False
Fedrigo F.lli,Cavour 5,Murano,Soffierie,",",292,False
Fuga & Ferro,fdm. Manin 51,Murano,Soffierie,",",292,False
Fuga Tarquinio,Pescheia 12,Murano,Soffierie,",",292,False
Moretti E. e F.lli,Fondamenta Navagero 65,Murano,Soffierie,",",292,False
P.E.L.V.,Cannareggio 3508 A,,Soffierie,Produzione e lavorazione vetro - Tel. 20-476,292,True
Serena & C.,fdm. Navagero 65,Murano,Soffierie,",",292,False
Toffolo & Bertoni,Via Vivarini 6,Murano,Soffierie,",",292,False
Trevisan dott. Renato,Cannareggio 1858,,Soffierie,"Soffierie, ",292,True
Zanetti Alfredo,Campo Cimitero,Murano,Soffierie,",",292,False
Monico Jacopo,Campo S. Lio,Marghera,Solfato di soda e magnesio,",",292,False
Vidal Angelo,Campo S. Lio,Fabbrica ed Uffici: Marghera,Solfato di soda e magnesio,Telefono 50-807,292,False
Ditta, Tolentini fdm. Rio Nuovo 3483,,Specchi veneziani,"Vetri, Cristalli e Specchi",292,True
Galleria d'Arte Sandri,Tolentini fdm. Rio Nuovo 3483,S. Marco,Specchi veneziani,"Laboratorio Cornici ed Affni, Vetri, Specchi, Cristalli. Tel. 24-564 | Cam po Manin",292,False
«Al Buccintoro» di Irma Campielli,San Marco 4924,,Specialisti veneziane,",",292,True
Baraldi Letisia,San Marco 4924,,Specialisti veneziane,",",292,True
Bamhin Pio,"San Marco 4924, San Marco 283",,Specialisti veneziane,"Specialisti veneziane, | Eredi",292,True
Bardetti Giacomo,S. Marco 1296,,Specialisti veneziane,",",292,True
Bastasi Carlotta,Via Negroponte 12,Lido,Specialisti veneziane,",",292,False
Bastasi Ferdinando,Cannareggio 5309,,Specialisti veneziane,",",292,True
Battiston Ferruccio,Cannareggio 5309,,Specialisti veneziane,Viale S. M. Elis,292,True
Battiston Sebastiano,Cannareggio 5309,,Specialisti veneziane,San Marco 1320 e Gran Viale 51,292,True
Begotti Ruggero,San Marco 55,,Specialisti veneziane,",",292,True
Berengo Gardin Olga,S. Marco 360,,Specialisti veneziane,",",292,True
Beriotta A. G.,S. Marco Merceria dell'Orologio 217,,Specialisti veneziane,",",292,True
Bolognesi Giocondo,S. Marco 6081,Marghera,Specialisti veneziane,",",292,False
Boncompagni Felicio,S. Marco 131,,Specialisti veneziane,",",292,True
Bondi Enrico a Heller,Castello 4300,,Specialisti veneziane,",",292,True
Bondi Ieo,Castello 4809,,Specialisti veneziane,",",292,True
duse.,Via XXII Marzo 2288,Marghera,Specialisti veneziane,Officina Riparazioni Macchine per Scrivere - Telefono 25-889,292,False
