Name,Address,Location,Category,Additional Info,Profession,Role,page
Soc. An. Immobiliare Poloni,Cann. 8326,Viale delle Industrie,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. Immobiliare S. Apollonia S.A.I.S.,Cann. 8326,Viale delle Industrie,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. Comp.to vendita immobili,Castello numero 5485,Viale delle Industrie,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. Immobiliare Serenissima,"Mestre, Viale Stazione",Viale delle Industrie,Società immobiliare,compravendita immobili,C.A.I.M.,",",463
Soc. An. Immobiliare Setentrionale S.A.I.S.,Castello 666-I°,Viale delle Industrie,Società immobiliare,compr.avendita immobili,C.A.I.M.,",",463
Soc. An. Immobiliare Triestina,S. Vidal numero 2847,Viale delle Industrie,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. Immobiliare Urbana,San Marco 1282,Viale delle Industrie,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. Immobiliare Veneta,Lido Via Lepanto 21,Viale delle Industrie,Società immobiliare,compr.a.vendita immobili,C.A.I.M.,",",463
Soc. An. Industrialé Comuni Organici,"Mestre, Piazza V. Brutszi",Viale delle Industrie,Società industriale,prodotti chimici,C.A.I.M.,",",463
Soc. An. Industriale S.A.,San Marco 3870,Viale delle Industrie,Società industriale,auto trasporti,C.A.I.M.,",",463
Soc. An. Industrie Fibre Autarchiche,S. Marco 4232,Viale delle Industrie,Società industriale,fibre autarchiche,C.A.I.M.,",",463
Soc. An. Industrie Minerarie Italiane,"S. Marco 4232, S. Marco 4090",Viale delle Industrie,Soc. An. d'Acquisto di materiali,Società mineraria | S. A.I.M.I.,Società mineraria immobile,",",463
Soc. An. Ind. Vetrari Veneziana a S. Marco,Guido 2516,Viale delle Industrie,Società industriale,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. Innocente Maguli Adriatica e S. A.I.M.A.i.,Zattere 1473.A,Viale delle Industrie,Società industriale,"trasporti marittimi, fluviali e terrestri",C.A.I.M.,",",463
Soc. An. Investimenti Mobiliari e Immbiliari,S. Marco 3575-L,Viale delle Industrie,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
"Soc. An. per Investimenti Commerciali S.A. ""SAKE""",San Marco 1130,Viale delle Industrie,Società mobiliare e agricola,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Società An. Italiana Deposito Olii Minerali,San Marco 1130,Marghera,Soc. An. d'Acquisto di materiali,Società industriale | S.I.A.D.O.M.,olii minerali,",",463
Soc. An. Italiana Importazione Olii,Giudecca Iso S. Girolami 14,Viale delle Industrie,Società industriale,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. Ing. Luzzato & Viani,S. Toma 2896,Viale delle Industrie,Vallicultura,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. Lago,San Marco 1165-B,Viale delle Industrie,Società immobiliare,Soc. An. Condizione Immobilit,C.A.I.M.,",",463
Soc. An. La Buss,S. Marco 4232,Viale delle Industrie,Società immobiliare,compravendita Opifici,C.A.I.M.,",",463
Soc. An. Latterie Bianei SALB,S. Marco 826.933,Viale delle Industrie,Latteria,Mestre Via Cavalla,Ann. Castellan G. & Santon A.,"Lido Via Vesponte, ",463
