Name,Address,Location,Category,Additional Info,page
Bertoni Comm. Attore,San Marco Ponte del Lovo 4773,Mestre,Articoli di Lusso,"Soprammobili d’arte, Maioliche, Porcellane, Vetri di Murano, Cristallerie, Mobili bar, Argenterie, Posate torte, Articoli per sposa, Bijoutteries, Pelletterie, Articoli casalinghi di lusso",148
,San Marco Ponte del Lovo 4773, S. Marco, Calle Goldoni 4480,", Telefono 24-976 | Negozi: Casa del Regalo",148
,San Marco Ponte del Lovo 4773,Mestre,"Articoli di lusso per regali, Piazza S. Marco 91",Telef. 28-293,148
,San Marco Ponte del Lovo 4773,Mestre,"Casa Lucente, Lido di Venezia, Viale S. Maria Elisabetta 31",Telefono 60567,148
Casa Nova S. A.,Via XXII Marzo 2288,Mestre,Articoli di Lusso,"Mobili, Oggetti, Tessuti d’Arte originali e inediti. Tel. 25-889",148
Testolini Adolfo,S. Marco 4547,Mestre,Articoli di Pittura e Disegno,"Pensioni e Locande,",148
Bizzarini A. G.,Castello 6378 A,Mestre,Articoli Sanitari e affini,articoli di ingegneria sanitaria,148
Bottacin Angelo,Castello 5821,Mestre,Articoli Sanitari e affini,"Pensioni e Locande,",148
Brighenti Renata,Castello 5821,Mestre,Articoli Sanitari e affini,"Articoli sanitari ed affini, Negozi di vendita S. Marco, Spadaria, 613, Tel. 25-599. Spadaria, 685, Telefono 25-598. Frezzeria, 1584, Telefono 23-475",148
Fanello Adolfo di Fanello rag. Mario,Ponte della Guerra 5386-79,Mestre,Articoli Sanitari e affini,"idraulica, Gas, Piastrelle, Metalli, Telefono 24-531",148
Mazzini Paolo,S. Polo 1723,Mestre,Articoli Sanitari e affini,"Pensioni e Locande,",148
Murer Alessandro,S. Marco 4923,Mestre,Articoli Sanitari e affini,"Pensioni e Locande,",148
Muggia F.lli,Cannaregio 3883-4,Mestre,Articoli Sanitari e affini,"Pensioni e Locande,",148
Regini F.lli,Castello 5615,Mestre,Articoli Sanitari e affini,"Pensioni e Locande,",148
Safem Albania,Castello 5836,Mestre,Articoli Sanitari e affini,Soc. P. A.,148
Società Adriatica Medicinali S.A.M.,Cannaregio 6125,Mestre,Articoli Sanitari e affini,"di Caron e Perdomi, articoli di medicazioni",148
S. A. Farmacia d’Italia,Cannaregio 3822 A,Mestre,Articoli Sanitari e affini,compravendita articoli Farmaceutici e sanitari,148
Marforio Bartolomeo di Nino Bucci,San Marco 5029-5036,Mestre,Articoli Sportivi,"Pensioni e Locande,",148
Pettinelli e Sport,Venezia S. Salvatore n. 5028,Mestre,Articoli Sportivi,articoli per tutti gli Sport,148
Vogini Luigi di Minetta Righini,S. Marco 1297-1301,Mestre,Articoli Sportivi,"Pensioni e Locande,",148
Bottacin Angelo,Castello 5821,Mestre,Articoli Tecnici,"Pensioni e Locande,",148
Cincia Vincenzo e C.,S. Polo 896,Mestre,Articoli Tecnici,"Pensioni e Locande,",148
Magliaretta Ruggiero,Cannaregio 2940 F,Mestre,Articoli Tecnici,"Pensioni e Locande,",148
Moschini Vittorio,Campo S. Zaccaria,Mestre,Articoli Tecnici,"Pensioni e Locande,",148
Ratti Enrico,Castello 5381,Mestre,Articoli Tecnici,"Pensioni e Locande,",148
Regini F.lli,Castello 5381,Mestre,Articoli Tecnici,"Amianti gomma e Fibra, S. Lio, Ponte a. Antonio, Tel. 23-836",148
S. A. F. E. M.,Castello 5836,Mestre,Articoli Tecnici,Soc. per Az.,148
Toppo Adriano,Castello 2684,Mestre,Articoli Tecnici,"Addizionatrici, Calcolatrici, Macchine Contabili, Agricole, Utensili, Enologiche, da Scrivers, ecc., Tel. 23-285",148
Trevisiol Carlo Soc. a r. l.,Pisiona S. Zullan 555-556,Mestre,Articoli Tecnici,"Ferramenta, Utensileria, Articoli casalinghi, Telefono 24-250",148
Barbon Rino,Via F.lli Bandiera 20,Mestre,Mestre,"Pensioni e Locande,",148
Ferat,Via Circonvallazione 2 F,Mestre,Mestre,"Pensioni e Locande,",148
Saccoà Edoardo,Via Circonvallazione 2 F,Mestre,Mestre,"Macchine utensili ed utensileria, Apparecchi ad albero flessibile per tutte le industrie, Uffici Via Carducci, 78, Magazzino, Via Carducci, 8 Telefono, 50-059 | Mestre",148
