Name,Address,Location,Category,Additional Info,Profession,Role,page
S. A. Officine Galileo,"Marghera, Via E. F.lli Bandiera 5",,"agenzia di viaggi e turismo,Cappellont Aldo",macchine prime per tesorie,illuminazione pubblica,",",460
S. A. Officine Specializzate Macchinar.,"Mestre, Via Martino 68",,O.S.M.,America Travel Servico,apparecchi elettromeccanici,",",460
S. A. Oleari Veneta,S. Marco numero 2248,,comm.,America Travel Servico,artic. commestibili (commercio),",",460
S. A. Oleifici e Molini Adriatici,S. Giovanni,S. Giovanni,"agenzia di viaggi e turismo,Cappellont Aldo",molini, olii,",",460
S. A. Olivetti Ing. C. & C. S.p. A. Filiale di Venezia,"Bacino Orseolo, numero 1218",,"agenzia di viaggi e turismo,Cappellont Aldo","Macchine per scrivere da ufficio e portatili, Macchine contabili, Schedari visibili orizzontali sistemioss, Scuola di Dattilografia, officina riparazioni macchine per uffici di ogni tipo e marca",illuminazione pubblica,",",460
S. A. Oltofini di Toti,S. Marco 1661,,"agenzia di viaggi e turismo,Cappellont Aldo",F.,articoli fotografici,",",460
S. A. Panificatori acquisti collettivi SAPA,Cannaregio 2298,,"agenzia di viaggi e turismo,Cappellont Aldo",autotrasporti,illuminazione pubblica,",",460
S. A. Pardo B. Bassun,S. Marco 2412,,"agenzia di viaggi e turismo,Cappellont Aldo",imbarchi e sbarchi,illuminazione pubblica,",",460
S. A. Perseveranza,S. Marco 5547,,"agenzia di viaggi e turismo,Cappellont Aldo",recapito, espressi telegrammi," trasporti postali, , ",460
S. A. Pergam,"S. Marco 119, Lido, Gran Viale",,"agenzia di viaggi e turismo,Cappellont Aldo",pasticceria,illuminazione pubblica,",",460
S. A. Pilla F.lli & C.,"Murano, (ditta M. Dalla Mula 1584)",,"agenzia di viaggi e turismo,Cappellont Aldo",fabbrica e deposito di liquori,illuminazione pubblica,",",460
S. A. Porto Industriale di Venezia,S. Marco Calle Tron,,"agenzia di viaggi e turismo,Cappellont Aldo",accordi ferroviari,illuminazione pubblica,",",460
S. A. Prodotti Antiparassitari ed affini (S.A PIRA),S. Marco numero 4142,,"agenzia di viaggi e turismo,Cappellont Aldo",prodotti antiparassitari,illuminazione pubblica,",",460
S. A. Pubblici Esercizi SAPPE,S. Marco numero 4142,,"agenzia di viaggi e turismo,Cappellont Aldo",costruzione e gestione alberghi | Cala d'Oro,illuminazione pubblica,",",460
S. A. Pauly & C.,location: Murano,Murano,"agenzia di viaggi e turismo,Cappellont Aldo",Conterie e perle,illuminazione pubblica,",",460
S. A. Rappresentanze,San Marco 22182,,"agenzia di viaggi e turismo,Cappellont Aldo",rappresentanze varie,illuminazione pubblica,",",460
S.A.S. Ceretto & C. Cromotecnica,"Via Leini, 40, Torino",,"agenzia di viaggi e turismo,Cappellont Aldo",Orologeria Tecnica Industriale Scientifica. Officina per costruzioni Meccaniche di Alta Precisione.,illuminazione pubblica,",",460
S. A. Registratori di Cassa «National»,Calle dei Fuseri,,"agenzia di viaggi e turismo,Cappellont Aldo",America Travel Servico,illuminazione pubblica,",",460
S. A. L. R.,"Mestre, Via Cappuccina 141",,"agenzia di viaggi e turismo,Cappellont Aldo",scen., automobili e automes.,",",460
S. A. «Spissimina»,S. Filippo Giacomo 1245,,"agenzia di viaggi e turismo,Cappellont Aldo",noleggio, Imbarcazioni,",",460
S. A. Stabilimenti per l'Industria della Juta,S. Bartolomeo 2524,,"agenzia di viaggi e turismo,Cappellont Aldo",juta e affini,illuminazione pubblica,",",460
S. A. Tenuta Valbruna,"Duro 1107, Castello numero 4121",,"agenzia di viaggi e turismo,Cappellont Aldo",vini e olii commestibili (commercio),illuminazione pubblica,",",460
S. A. Trasporti Industriali S.A.T.I.,S. Marco 1925-A,,"agenzia di viaggi e turismo,Cappellont Aldo",autotrasporto,illuminazione pubblica,",",460
S. A. Trevigiana Servizi Urbani,"Mestre, Via Trento 13",,"agenzia di viaggi e turismo,Cappellont Aldo",nettezza urbana,illuminazione pubblica,",",460
S. A. Umberto Giorin & Figli,S. Croce 2198,,"agenzia di viaggi e turismo,Cappellont Aldo",coloniali,illuminazione pubblica,",",460
S. A. Vinca,"S. Marco 1287, Cannaregio 4382, 5497, Lido S. M. Elisabetta 15, Mestre, Piazzetta Tembett n. 1",,"agenzia di viaggi e turismo,Cappellont Aldo",pasticceria,illuminazione pubblica,",",460
S. A. Vacuum Oil Company,Palazzo della Borsa,,"agenzia di viaggi e turismo,Cappellont Aldo",carburanti olii ed affini,illuminazione pubblica,",",460
S. A. Veneta Metalli ed affini,"Marghera, Via Gallavi 20",,"agenzia di viaggi e turismo,Cappellont Aldo",tubi in ferro e acciaio,illuminazione pubblica,",",460
S. A. Veneziana Esercizio Bacini di Carenaggio,S. Marco numero 2322,,"agenzia di viaggi e turismo,Cappellont Aldo",imprese ed appalti vari,illuminazione pubblica,",",460
S. A. Veneziana Industriale Mobiliare Immobiliare SAVINI,Cannaregio 3828,,"agenzia di viaggi e turismo,Cappellont Aldo",materiali siderurgici,illuminazione pubblica,",",460
S. A. Veneziana Spedizioni Cotoni,S. Marco 3231,,"agenzia di viaggi e turismo,Cappellont Aldo",spedizioni e trasporti,illuminazione pubblica,",",460
S. A. Venini,"Murano, fondo, Vetria 17",fondo,Vetria 17,vet-arte artistiche,illuminazione pubblica,",",460
Soc. Addetta alla Navigazione Fluviale e Marittima SANSEM,S. Marco 2425,fondo,Vetria 17,spedizioni e trasporti,illuminazione pubblica,",",460
Soc. Adriatica Ferramenta e Metalli (SAFEM),S. M. Formosa numero 5836,fondo,Vetria 17,metalli greggi e lavorati,illuminazione pubblica,",",460
Soc. Adrituria Medicinali S.A.M.,Cannaregio 6125,fondo,Vetria 17,"acque minerali, prodotti chimici (commercio) | di Cason & Perdihon",illuminazione pubblica,",",460
Soc. Adriatica Trasporti Turismo,"San Molo, 1474",,Vetria 17,Imbarchi, Sbarchi,",",460
Soc. Agricola del Cavallino,San Polo numero 2998,,Vetria 17,agrumi, frutta e verdura," marmellate, , ",460
Soc. Agricola Estuario Venuto,San Polo 2998,,rag, Severino Suitter,"agrumi, essicazione frutta ed erbaggi",",",460
Soc. Alluminio Veneto Anonima,"Porto Marghera C. P., numero 88",,Vetria 17,officina industria alluminio,illuminazione pubblica,",",460
Soc. Amministrazione Beni Urbani e Rustici,"Lido, Via Dardanels ti 40",,Vetria 17,attività immobiliari,illuminazione pubblica,",",460
Soc. Automesona Roma e. a. r. l. (S.A.R.),Mestre Via Piave 1,,Vetria 17,Autonoleggio e autorimesa,illuminazione pubblica,",",460
Soc. Cementi Armati Centrifugati G.C.A.C.,"Stabilimento Porto Marghera, l'Effeto Venezia, S. Fantin 1983-A",l'Effeto Venezia,S. Fantin 1983-A,cemento armato,illuminazione pubblica,",",460
Soc. Comm. Frutta e Verdura Venezia,Cannaregio 2292,l'Effeto Venezia,S. Fantin 1983-A,agrumi,illuminazione pubblica,",",460
Soc. Commerc. Mario Alberti,S. Marco 2257,l'Effeto Venezia,S. Fantin 1983-A,carbone e legna (grossista),illuminazione pubblica,",",460
Soc. Commerciale Anonima Autotrasporti S.G.,"Mestre, Piazza Stazione",Piazza Stazione,"anonoleggi, auto-rimesa con lubeslili solidi e liquidi",America Travel Servico,illuminazione pubblica,",",460
Soc. Commerciale coti artistici Veneziani SACAVF,Cannaregio numero 385-CJ,Piazza Stazione,S. Fantin 1983-A,pellicettre (fabbrica),illuminazione pubblica,",",460
Soc. Commerciale in N.," coll. Gehler & Kos ""Mestre""",Piazza Stazione,soc. autonoleggio e autorimesa,America Travel Servico,illuminazione pubblica,",",460
Soc. Coop. Consumo Fossalta,"coll. Gehler & Kos ""Mestre""",Piazza Stazione,Telef. ab. aghigliament a,S. Bartolomeo Fontego Tedeschi,illuminazione pubblica,",",460
Soc. Coop. Costruzioni Redili,"Mestre, Via B. Donà 95 A",,S. Fantin 1983-A,imprese edili,illuminazione pubblica,",",460
Soc. Coop. Murnese di Consumo,"Murano, Via A. Maschio 20",,alimenta.ri (dett),America Travel Servico,illuminazione pubblica,",",460
