Name,Address,Location,Category,Additional Info,Profession,Role,page
Soc. An. Conservazione Legno e Distillerie,Via Altobello numero 25,Mestre,Industry,Lavorazione e conservazione del legno,illuminazione pubblica,",",462
Soc. An. Costruzioni Amministrazione Immobili SACAI,San Marco 2012,,Real Estate,Società immobiliari,illuminazione pubblica,",",462
Soc. An. Contarini,"San Marco 2012, S. Marco 860",,Transportation,Spedizioni e trasporti,illuminazione pubblica,",",462
Soc. An. Coop. tra Mutilati e Invalidi di Guerra,"San Marco 2012, S. Marco 860, Via Palazzo 6",,Real Estate,Compra e vendita immobili | Mestre,illuminazione pubblica,",",462
Soc. An. Cooperativa Carlo Delcroix,S. Marco 52,,Real Estate,Compra e vendita immobili,illuminazione pubblica,",",462
Soc. An. Cooperativa Donna Nostra,"S. Marco 52, Via F. Algarotti 8",,Real Estate,Società immobiliare | Lido,illuminazione pubblica,",",462
Soc. An. Cooperativa Lavoratori Interni,"S. Marco 52, Via F. Algarotti 8",Venezia,Industry,Macellazione,illuminazione pubblica,",",462
Soc. An. Cooperativa Mantovana dei Barcari,"S. Marco 52, Via F. Algarotti 8, San Marco, 913",,Transportation,Navigazione fluviale,illuminazione pubblica,",",462
Soc. An. Costruzioni e Appalti (S.A.C.A.),"S. Marco 52, Via F. Algarotti 8, San Marco, 913",,Industry,Falegnameria | S. M. Formosa,illuminazione pubblica,",",462
Soc. An. Costruzioni Edili Falegnameria,S. Marco 1538,,Construction,Falegnameria,illuminazione pubblica,",",462
Soc. An. Garbioni e Laterizi,S. Marco 2816,,Manufacturing,Fornace da calce e laterizi,illuminazione pubblica,",",462
Soc. An. Coi Artistici Veneziani,"Cannaregio 385,C",,S. Fantin 1983-A,S.A.I.C.A.,illuminazione pubblica,",",462
Soc. An. D'Este Noezio,Venezia 22 Marzo 17279,,S. Fantin 1983-A,America Travel Servico,illuminazione pubblica,",",462
Soc. An. Dina del Sesso,Campo Manin 2322,,Agriculture,Vallicultura,illuminazione pubblica,",",462
Soc. An. Ediln Galbani,S. Polo 1999,,Wholesale,Alimentari (gross),illuminazione pubblica,",",462
Soc. An. Eraclif Veziner,S. Polo 1999,Porto Marghera,Construction,Materiali per costruzioni edilizi,illuminazione pubblica,",",462
