Name,Address,Location,Category,Additional Info,page
Baldo Giovanni e Figli,Via F.lli Bandiera 27,Marghera,Ferramenta e metalli,"FALEGNAMERIE,",205
Baro Olindo,Dorsoduro 530,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Bottacin Angelo,Castello 5821,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Bressan Luigi,S. Marco 5126,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Brozavon G. (v. ditta) di Cendon Mario,Cannaregio 5515,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Bruna Francesco,Cannaregio 3568,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Cinti Luigi,S. Canciano,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
D'Este Francesco,Burano Via Galuppi,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Fazzini Alfredo,S. Marco 3427,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Gastaldia F.lli (ditta),Piazza Umberto I,Mestre,Ferramenta e metalli,"FALEGNAMERIE,",205
Mariutto Francesco,S. Luca 4572,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Micheletti Fino,S. Polo 1727,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Ratti Enrico (ditta),S. Lio 5836,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Rossi Nicolò,S. Marco 438-A,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Safemi Albiana,"S. Marco 438-A, Castello 5836",Murano,Ferramenta e metalli,"Ferramenta e metalli, | Soc. per Az.",205
Siderurgica Commerciale,Castello 4970,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Società Adriatica Ferramenta e Metalli,Castello 4970,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
S.A.F.E.M.,Castello 4970,Murano,Ferramenta e metalli,"Ferramenta e metalli, | Soc per Az",205
S. A. Ferramenta Metalli Utensili eS. A. F.U.M.,"Via XX Settembre 10, Stefanin Angelo, Cann. 4555",Mestre,Ferramenta e metalli,"FALEGNAMERIE,",205
Trevisiol Carlo Soc. a.r.l.," Piscina S. Zulian, 555-556",Murano,Ferramenta e metalli,"Ferramenta, Utensileria, Articoli casalinghi, Tel. 24-250",205
Vianello Francesco,Dorsoduro 880-B,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Zadra Teodoro,Cannaregio 1595-A,Murano,Ferramenta e metalli,"FALEGNAMERIE,",205
Barazzi Macco,S. Croce 134,Murano,Ferro battuto,"FALEGNAMERIE,",205
Pietro Barazzi fu Giovanni,Campo del Frari 3013 (di fronte alla Chiesa),Murano,Ferro battuto,"Officina per la lavorazione di oggetti Artistici, Fonderie di metalli un genere, Bronzi, Leghe leggere, Ferro battuto, Filigrana, Armature, Plat ti coe s cialtti , sbalzati ed l ro sim di, Specialitti maniglie ie in qualiasi genere.",205
Società Siderurgica Commerciale,"Cannaregio 5385, Porto Marghera, V. Elettricità 10",Murano,Ferro e derivati,(deposito),205
Baldo Giovanni e Figli (ditta),"Castello 400, Marghera via F.lli Bandiera 27",Murano,Ferro e metalli da fondere,"FALEGNAMERIE,",205
Baldo Giovanni e Figli,Castello 400,Murano,Ferri e metalli usati,"FALEGNAMERIE,",205
Biscaro Virgilio,S. Cassiano 2347,Murano,Ferri e metalli usati,"FALEGNAMERIE,",205
Bruna Francesco,f dm. dell 'Abbazia 3568-69,Murano,Ferri e metalli usati,"FALEGNAMERIE,",205
Costantini Ubaldo,Cann. 3355,Murano,Ferri e metalli usati,"FALEGNAMERIE,",205
De Santi Giuseppe,Cann. 1188,Murano,Ferri e metalli usati,"FALEGNAMERIE,",205
