Name,Address,Location,Category,Additional Info,page,location_cleaned
« Da Aldo »,S. Moisè 1473,Lido,RISTORANTE,"i migliori aperitivi, locale di lusso, scelta cucina, tutta lo specialità",283,False
Mario Giora,"Dordoro, San Pantalon 3710-16",,RISTORANTE,"Bar Ristorante San Pantalon, Locale ideale per il buongustalo, Salone per banchetti e feste danzanti",283,True
« Paradiso »,"Dordoro, San Pantalon 3710-16",,RISTORANTE,Giardini Pubblici,283,True
Papais Vittorio,Cannaregio 166,,RISTORANTE,"Generi alimentari,",283,True
Possenti L. e C.,S. Croce 775,,RISTORANTE,"Generi alimentari,",283,True
Ristorante all’Angelo,Calle Larga San Marco 408,,RISTORANTE,"Cucina Tipica veneziana, Specialità di Pesce, Grande Salone per Banchetti e Rinfreschi, L’ambiente di Moda, Arte e Sport, Conduttore R. Carrain",283,True
Ristorante Antico Martini,S. Marco 1980,,RISTORANTE,"Generi alimentari,",283,True
Ristorante « Patria tre Rose »,S. Marco 905,,RISTORANTE,"Generi alimentari,",283,True
Albergo Patria Tre Rose,S. Marco 105,,RISTORANTE,Propr. Bertoldin Giuseppe – (a 1 minuto da Piazza S. Marco),283,True
Ristorante « Quadri »,Piaz. S. Marco 105,,RISTORANTE,"Generi alimentari,",283,True
« Roma »,"Cannaregio, 122",,RISTORANTE,"Generi alimentari,",283,True
Semenzato Luigi,Cannaregio 1907,,RISTORANTE,"Generi alimentari,",283,True
Tanino Carlo,Cannaregio 1907,,RISTORANTE,Stazione Ma-itittma,283,True
Taverna Fenice,S. Marco 1937,,RISTORANTE,"Generi alimentari,",283,True
Trattoria « Alla Colomba »,S. Marco 1937,,RISTORANTE,"Il ritrovo dei buongustai, a 100 metri da, Piazz8 San Marco, propr. Arturo Deana | Piasina Frezeria",283,True
Trattoria « Alla Vida »,S. Croce 1507,,RISTORANTE,"Generi alimentari,",283,True
"VAREA, Veneciana Alimentari, Ristoranti e Affini, Ristorante Giorgione","Cannaregio, SS. Apostoli",Lido,RISTORANTE,"Generi alimentari,",283,False
Volo Gino,San Marco 4514-15,,RISTORANTE,"Generi alimentari,",283,True
« Da Gino »,"Gran Viale, 38",Lido,RISTORANTE,",",283,False
« Da Nane Mora »,"al Malibran, S. Giov. Grisostomo 5864",Lido,RISTORANTE,",",283,False
Ferro Angelica,Cannaregio 4430,,RISTORANTE,Trattoria al Piave,283,True
Giorgio Antonio e Principe »,Cann. 148,,RISTORANTE,",",283,True
« Gorizia »,Cann. 148,,RISTORANTE,Alzetta cl. dei Fabbri,283,True
« Graspo de Ua »,S. Marco 5093,,RISTORANTE,",",283,True
Hotel Marconi,Ponte Rialto,Lido,RISTORANTE,",",283,False
Hotel Universo,Lista di Spagna 121-23,Lido,RISTORANTE,",",283,False
« Iolanda »,Riva Schiavoni,Lido,RISTORANTE,",",283,False
« Internazionale »,San Marco 2399,,RISTORANTE,",",283,True
« Luna »,San Marco 1246,Lido,RISTORANTE,",",283,False
