Name,Address,Location,Category,Additional Info,Profession,Role,page
Soc. per Az. Istituto Fondiario Nazionale,S. Marco 2292,,S. Fantin 1983-A,compra-vendita immobili,illuminazione pubblica,",",465
Soc per Az. Mobiliare e Agricola SAMEA,S. Polo 2999,,S. Fantin 1983-A,Società immobiliare,illuminazione pubblica,",",465
Soc per Az. Odorico Odorico,S. Polo 2999,Mestre,Società immobiliare,"Manufatti in cemento, tubi in cemento",uffici,",",465
Soc. per Az. Ferma & Tomai,San Marco 860,,S. Fantin 1983-A,pesce (ingros. solo),illuminazione pubblica,",",465
Soc. per Az. Rossi Tranquillo,San Marco 860,Marghera,S. Fantin 1983-A,America Travel Servico,palii inietattti,",",465
Soc. in N. Coll. Filippo Campesan & F.lli,Via Rosa 20,Mestre,S. Fantin 1983-A,America Travel Servico,autotrasporti,",",465
Società in N. coll. Servizi celeri Automobilistici,Cannaregio 4650,,S. Fantin 1983-A,autotrasporti,illuminazione pubblica,",",465
Soc. in N. Collett. Toso Campagano & Bon,"Murano frm, Lorenzo Radi 14B",,S. Fantin 1983-A,vetrerie in genere e lampadari,illuminazione pubblica,",",465
Società Abruzzese di Navigazione,"Murano frm, Lorenzo Radi 14B",S. Marco,S. Fantin 1983-A,spedi­zioni e trasporti,illuminazione pubblica,",",465
Società Acquisto Gestione Miglioramento Edilizio,"Murano frm, Lorenzo Radi 14B, Cannaregio 6131",,S. Fantin 1983-A,acquisto costruzione immobili,SAGME,",",465
Società Adriatica di Elettricità,"Murano frm, Lorenzo Radi 14B, Cannaregio 6131",Marghera,Azienda l. droelettrica,Porto Industriale Ovest,Centrale Termoelettrica,",",465
Società Adriatica di Elettricità,San Luca 4423-A,,"Azienda l. droelettrica, elettricità",produzione distribuzione,illuminazione pubblica,",",465
Società Adriatica Ferramenta e Metalli S. A.F.E.M.,Castello 5988,,S. Fantin 1983-A,ferramenta e metalli,illuminazione pubblica,",",465
Società Adriatica Medicinali S.A.M. di Caron & Peroldin,Cannaregio 6125,,S. Fantin 1983-A,articoli sanitari,illuminazione pubblica,",",465
Società Agricola Coop. Sempl,S. Marco 181-A,,acquisto fabri­cati e aziende agricole,America Travel Servico,illuminazione pubblica,",",465
Società Agricola Valli Immobili,S. Marco 410,,S. Fantin 1983-A,compra-vendita Immobili,illuminazione pubblica,",",465
Società Articoli Casalinghi «SAC»,S. Marco 3442,,rapPresentante articoli casalinghi,America Travel Servico,illuminazione pubblica,",",465
Società Autorimessa Roma,Via Piave 17,Mestre,S. Fantin 1983-A,America Travel Servico,autonoleggi e autorimesse,",",465
Società Autotrasporti Saturnia,Via Durando Giacomo 7,Marghera,S. Fantin 1983-A,America Travel Servico,autotrasporti,",",465
Società Bunheraggi,S. Marco 1612,,S. Fantin 1983-A,carburanti,illuminazione pubblica,",",465
Società Cattolica di Assicurazione Verona,S. Bartolomeo 5369,,S. Fantin 1983-A,Società di assicurazioni,illuminazione pubblica,",",465
Società Cementi Armati Centrifugati,S. Bartolomeo 5369,Marghera,S. Fantin 1983-A,America Travel Servico,pali in cemento armato,",",465
Società Commerciale Frutta e Verdura,Cannaregio 2292,,S. Fantin 1983-A,frutta e verdura (grossista),illuminazione pubblica,",",465
Società Coop. Luigi Luzzati,S. Polo 3080,,S. Fantin 1983-A,Società immobiliare,illuminazione pubblica,",",465
Società Cooperativa di Consumo Postale telegrafop telefonico,S. Polo 3080,,S. Fantin 1983-A,"alimentari (det) | S. Bartolomeo, Fontego dei Tedeschi",illuminazione pubblica,",",465
Società Cooperativa Costruzioni Meccaniche a. r. I.,Castello 42,,imprese ed appalti var.,America Travel Servico,illuminazione pubblica,",",465
Società Cooperativa Lavoranti Trasporto Carmi Macello Comunale,Cannaregio 683,,S. Fantin 1983-A,macellazione,illuminazione pubblica,",",465
Società Cooperativa Lavori e Ricuperi Materiali Fluviali a. r. I.,Via Gaspare Gozzi 14,Mestre,S. Fantin 1983-A,ricuperi materiali,illuminazione pubblica,",",465
Società Costruzioni Alberghiere,Cannaregio 3026,,"Trasporti-agricoltura, costruzione e gestione alberghi",America Travel Servico,illuminazione pubblica,",",465
Società Edison,Cannaregio 2982-B,,S. Fantin 1983-A,accumulator,illuminazione pubblica,",",465
Società Emiliana Costruzioni (s c E c),S. Maria del Giglio 256,,"Lavori Edlil e cementi armati, Opere pu­bbliche",America Travel Servico,illuminazione pubblica,",",465
