Name,Address,Location,Category,Additional Info,page
Fratelli ZAN,S. Basegio 1677 C,VENEZIA,FABBRICA,LAVORAZIONE MOBILI ANTICHI E MODERNI,251
Scaramuzza e Scarpa,"Mestre, Via Cappuccina, 18",MESTRE,MOBILI,Mobili d'Arte,251
S.A.F.F.A.,S. Giobbe 469,MESTRE,FABBRICA,Category: Mobili,251
SAN.OM,"Industrie Navali Officina Meccanica, San Marco 1483",MESTRE,FABBRICA,",",251
Saletti Umberto,"Mestre, Via Torre Belfredo, 57",MESTRE,FABBRICA,Category: Mobili,251
Saletti Umberto,Via Torre Belfredo - N. 57,MESTRE,FABBRICA MOBILI,Category: Mobili,251
S. A.; Mobilificio della Brianza,S. Rocco 3138,MESTRE,ARREDAMENTI NEGOZI,Category: Mobili,251
Scarpa Giuseppe e Guido F.lli,S. Basegio 1242,MESTRE,ARREDAMENTI NEGOZI,Category: Mobili,251
Scarpa Romeo e C.,Castello 2109 B,MESTRE,ARREDAMENTI NEGOZI,Category: Mobili,251
ROMEO SCARPA E C.,Castello 2109 B,VENEZIA,Costruzioni Edili,Falegnameria Castello 2109 Mobilificio Legnami Telef. 26-457,251
Simoli Antonio,Dorsoduro 3439 A,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Tres Edmuro,S. Basegio 1016,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Ugolini Ghibellina,"Mestre, Via Mestrina 3",MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Vattolo e Basso,"Ca'penedo, Via Bissuola 61",MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Zan F.lli,San Basegio 1677 C,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Albona Berto,"Mestre, Via Torti 59",MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Battain Angelo,Cannaregio 5399,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Bon Avelina iu Saccardo,Dorsoduro 3462,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Burovich Massimiliano,Cannaregio 3527b,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Canova Antonio,Cannaregio 4311-12,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Casa di Vendite di Ragazzi Emilio,"Castello 5217, S. Marco 4801",MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Casa Nova S. A.,Via XXII Marzo 2285,MESTRE,Arredamenti completi,Telefono 26.889,251
Castellani Giuseppe,S. Croce 697,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Colussi Gino,Cannaregio 4505,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Cuciel Enrico,Castello 6043,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Da Ponte Giuseppe,S. Lio 5575,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Dal Soglio Mario e C.,Mestre Via Circonvallazione 1A,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Ferretti Antonio,S. Marco 220,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Follador Carlo,Cannaregio 5345,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Franzoi Luigi,Castello 5929,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Gin Vittorio,Castello 5479,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Gobbetto e C.,Castello 5479,MESTRE,IMPRESA ARTIGIANA,Soc. Acc. Sempl.,251
Mobili Lanza,"Calle delle Razze, 4537",MESTRE,IMPRESA ARTIGIANA,"Mobili di propria fabbricazione e della Brianza, Tel. 23-786",251
Minotto Annu,"Calle delle Razze, 4537",MESTRE,IMPRESA ARTIGIANA,Carpenedo,251
Massuaro Orlando Pastega,Cannaregio 3582,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Mobilificio della Brianza S. A.,S. Polo 3138,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Navarro Umberto,Cannaregio 3927-30,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Pagliarini Francesco,Cannaregio 6145-45B,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Pasquazza Attilio,S. Polo 2901,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Ragazzi Alfeo,S. Marco 5235,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
Ragazzi Emilio,Castello 5835,MESTRE,IMPRESA ARTIGIANA,Category: Mobili,251
ENRICO CURIEL & C.,CAMPO S.ta MARINA 6043 - 6006 a - VENEZIA,MESTRE,IMPRESA ARTIGIANA,"MOBILI comuni e di lusso, LANE da materasso, CARROZZINE per bambini, SEDLAME assortito - RETI METALLICHE su misura",251
S.A.F.F.A.,"Deposito di VENEZIA - S. Giobbe, 465",MESTRE,IMPRESA ARTIGIANA,"MOBILI razionali per abitazioni solide - eleganti - pratici, Telefono 25-026",251
