Name,Address,Location,Category,Additional Info,page,location_cleaned
Berti,"S. Marco, Calle Goldoni 4487 di fronte Hotel Bonvecchiati.",,Biancheria per Signora,"Biancheria fine per signora finita e su commissioni,  Corredi,  Ricami a mano",158,True
Profumeria «Adua» di Giuseppe Vetto,Canaregio 1984-bis.,Mestre,Bigiotterie,Category: Barbieri,158,False
Stabilimento Wabersich,S. Geremia 99 e.,,Bigiotterie,Category: Barbieri,158,True
Albertini,Campo S. Aponal.,Mestre,Bilancie,Fabbriche,158,False
Bernardi Giovanni,Calle dei Boteri 1644.,Mestre,Bilancie,Fabbriche,158,False
Cogo Ferruccio,"Cannaregio, 2504.",,Bilancie,Fabbriche,158,True
Ditta Chellin G. Polacco Eredi,"Piazza 27 Ottobre, 36",Mestre,Bilancie,"Primaria Fabbrica Pesi e Misure, Bascule, Stadere, Bilancie di ogni tipo; Negozio: Via Sconin, 17, Succursale: Mestre, Piazza 27 Ottobre, 36, Telefono 50-835",158,False
Sarti Bruno,"Calle Specchieri, 622-623",Mestre,Bilancie,"Bilance e qualsiasi strumento di Pesatura, Manutenzioni e Riparazioni, Tel. 26-668",158,False
Toffano Carlo,"Rughetta Rialto, 969.",,Bilancie,Fabbriche,158,True
Ditta TOFFANO CARLO,"RIALTO - Calle Donzella, n. 969",,Bilancie,Fabbricazione e Riparazione di Bilance e Bilance Automatiche,158,True
F.lli Dazzi,Via Vittorio Emanuele.,Mestre,Biliardi,Fabbriche,158,False
Fabbrico Biliardi ed Arredamenti Fratelli Degostini,"Via Lolin, 38",Mestre,Biliardi,Casa Fondata nel 1842,158,False
Cooperativa Armamenti ferroviari,"Torino, Via Lolin, 38.",Mestre,Binari Ferroviari,Costruzione e riparazione,158,False
Birra Dreher,Giudecca 796.,,Birra,Depositi,158,True
Birra Pedavena,Mestre Via Manin 4.,Mestre,Birra,Depositi,158,False
Birra Punitgam,S. Antonin 3471.,Mestre,Birra,Cavicchiolo Francesco,158,False
Birra Venezia,S. A. Giudecca 796.,,Birra,Category: Barbieri,158,True
Cavicchiolo cav. Francesco,2713,,Birra,"Concessionario,  ""Roccaro"",  Birra,  Acque gassate,  Acque minerali,  Tel. 24-559",158,True
Pagnacco Giuseppe,"Mestre, Via Dante 117.",Mestre,Birra,"Deposito Birra Itala Pilsen, Dreher, Seeber",158,False
