Name,Address,Location,Category,Additional Info,page,location_cleaned
Distillerie Maraschino e Liquori,Castello 6041,,Alcool,Romano Vlahov,140,True
Marchetto A. & S.,San Moisè 2155,MESTRE,Telefono 25.926,"Pensioni e Locande,",140,False
Ruvanello e Bottecchia,Dorsoduro 1318,,Alcool,"Pensioni e Locande,",140,True
Bevilacqua Luigi,Cannaregio 2326,,Alcool denaturato,"Pensioni e Locande,",140,True
Cattapan Basilio e Elia Luigi,Via Palazzo 4,Mestre,Alcool denaturato,"Pensioni e Locande,",140,False
Mazzuccato & Favaretti S. A. Venezia,Via Palazzo 4, Mestre, Via Felisati,Tronchetto,140,False
Rizzo Osvaldo (ditta) Soc., Castello 4919-21,,in Nome coll.,"Pensioni e Locande,",140,True
Amato Salvatore,Dorsoduro 1206,,Alimentari,"Pensioni e Locande,",140,True
Ardizzon Ferdinando,Castello 2292,,Alimentari,"Pensioni e Locande,",140,True
A.V.A. Accomandita Veneziana Alimentar D. Coccon G. Da Ponte e C.,Cannaregio 2324,,Alimentari,"Pensioni e Locande,",140,True
Barbieri Amedeo,S. Marco 3532,,Alimentari,"Pensioni e Locande,",140,True
Barbieri Giuseppe,Dorsoduro 523,,Alimentari,"Pensioni e Locande,",140,True
Bianchi Gior.,S. Polo 77,,Alimentari,"Pensioni e Locande,",140,True
Biasoli Giusto,S. Marco 5040,,Alimentari,"Pensioni e Locande,",140,True
Bustreo Vittorio,Cannaregio 282,,Alimentari,"Pensioni e Locande,",140,True
Canciani Ermanno,"Cannaregio 282, Cannaregio 4385",,Alimentari,Dep. Formaggi,140,True
C.E.M.A.,"Cannaregio 282, Cannaregio 4385", Medicinali, Alimentari,"S. Croce,  1834,  Tel. 20-100, , | Compagnia Erbe",140,False
C.I.C. Casa Imp. Caffè di Linda Montecchi,Castello 4283,,Alimentari,"Pensioni e Locande,",140,True
Cittato Luigi,"Castello 4283, Calle Oslaivia 8",,Alimentari,S. Elena,140,True
Compagnia Veneziana Delle Spezie Soc. in acc. sempl. ing. Alessandro Barnabò,San Marco 4009,,scambio generi alimentarii,"Pensioni e Locande,",140,True
Coop. Provinciale Approvigionamenti Alimentari Sub. Coop. a r.l.,Cannaregio 3625,,Alimentari,"Pensioni e Locande,",140,True
Dell’Andrea Augusto,Dorso Duro 3654,MESTRE,Alimentari,"Pensioni e Locande,",140,False
De Gobbis Guido e Figli,"Dorso Duro 3654, S. Marco 1497",,Alimentari,Soc. in N. Colle.,140,True
Dorigio Stefano,S. Beneo 3945,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Faroni Ant.,S. Beneo 3945, Burro e Conserve, Cannaregio 3051,Formaggio,140,False
Fontani Sestilio,Castello 3495-96,,Alimentari,"Pensioni e Locande,",140,True
Galetoti Adelindo,Castello 3495-96, Formaggi,S. Croce 862,Burro,140,False
Ginalione e Tudelli,Dorso Duro 204,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Jasni Montecchio & Levi,S. Marco 410,,Alimentari,"Pensioni e Locande,",140,True
Jodice Salvatore,S. Polo 1895,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Lazzari Antonio,S. Croce 1081,,Alimentari,"Pensioni e Locande,",140,True
Lempfert Ernesto,Cannaregio 2202-03,,Alimentari,"Pensioni e Locande,",140,True
Levi Miani Tito,S. Polo 2942,,Alimentari,"Pensioni e Locande,",140,True
Levi Moreos Diomede,Castello 4281,,Alimentari,"Pensioni e Locande,",140,True
Locatelli Mattia,Dorso Duro 353B,MESTRE,comm. esport. formaggio. Burro, Conserve Alim.,140,False
Malafante Armando Succ. Rängler e Giuldice,Dorso Duro 3121,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Marchetto Antonio e Sergio,S. Marco 2155,,Alimentari,"Pensioni e Locande,",140,True
Mazzolari Pier Mario,S. Polo 3891,,Alimentari,"Pensioni e Locande,",140,True
Mazzuccato,S. Polo 3891,Tronchetto, Mestre,"Via Felisati, , , | Favaretti S. A. Venezia",140,False
Miani Marcello,Cannaregio 3752B,,Alimentari,"Pensioni e Locande,",140,True
Milani Antonio,Cannaregio 2013B,,Alimentari,"Pensioni e Locande,",140,True
Mizzan & C.,"Cannaregio 2013B, S. Croce 47c",,Alimentari,Provveditoria Marittima,140,True
Nicolini Benedetto,Castello 2926,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Paolini Villiani e C.,S. Marco 5042,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Pavanello Luigi,S. Polo 1781,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Pavanin Vio Silvio,Dorso Duro 2959,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Peggio Umberto di Federico,Dorso Duro 2959, Liquori, Alimentari,"Rappresentanze e Depositi,  S. Simeone,  734, , Tel. 25-061 | Vini",140,False
Piasentin Emilio,S. Croce 742,,Alimentari,"Pensioni e Locande,",140,True
Piumina,Cannaregio 4809,,Alimentari,"Pensioni e Locande,",140,True
Rialto S. A. Immobiliare,S. Marco 1126,,Alimentari,"Pensioni e Locande,",140,True
Riolfo Arnaldo,S. Croce 782,,Alimentari,"Pensioni e Locande,",140,True
Rizzo Carlo,S. Croce 782, Burro,Dorsoduro 855-B,Formaggio,140,False
Savi dr. Tomaso,S. Croce 2276,,Alimentari,"Pensioni e Locande,",140,True
Sbirsia Bruno,(ditta) S. Polo 196,,Alimentari,"Pensioni e Locande,",140,True
Soc. An. Egidio Galbiani,S. Polo 1999,,Alimentari,"Pensioni e Locande,",140,True
Soc. An. F.lli Invernizzi e C.,"S. Polo 1999, S. Polo 3999",,Alimentari,Formaggi e latticini,140,True
Soc. Giacomo Molani,Cannaregio 5783,,Alimentari,"Pensioni e Locande,",140,True
Soc. An. Latterie Industriali Riunite,"Cannaregio 5783, Accademia 853-B",,Alimentari,Dep. Burro e Formaggi,140,True
Trame Angelo,S. Polo 1338-A,,Alimentari,"Pensioni e Locande,",140,True
Universale Commercio Generale di Mario Verozzi,Via Lemna 1,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Venuti & Zanetto,S. Marco 3741,,Alimentari,"Pensioni e Locande,",140,True
Wunberger Cornelio,Cannaregio 5632,,Alimentari,"Pensioni e Locande,",140,True
Zandali Arturo,S. Marco 1882,,Alimentari,"Pensioni e Locande,",140,True
Zanon Ferruccio,S. Polo 544,,Alimentari,"Pensioni e Locande,",140,True
Zennaro A.,Cannaregio 4471,,Alimentari,"Pensioni e Locande,",140,True
Buciacato Luigi,Via Zambelli 3,Marghera,Alimentari,"Pensioni e Locande,",140,False
Caberlotto R. A.,Piazza Umberto I,Mestre,Alimentari,"Pensioni e Locande,",140,False
Coop. di Consumo Alimentare di Ciarpen- do,Piazza Umberto I,MESTRE,Alimentari,"Pensioni e Locande,",140,False
Coop. di Consumo Alimentar. di Villabona di Chirignago,Piazza Umberto I,(loc. Villa Bona),Alimentari,"Pensioni e Locande,",140,False
Volpato Antonio,Via G. Allegri 16-18,Mestre,Alimentari,"Pensioni e Locande,",140,False
Zucchetti Carlo,Via Macello 10,Mestre,Alimentari,"Pensioni e Locande,",140,False
Aggio Antonio,"Via Macello 10, P. 25 Ottobre 62",MESTRE,Alimentari,Mestre,140,False
Alzetto Giovanni,Cannaregio 5152,,Alimentari,"Pensioni e Locande,",140,True
Angelín Umberto,Cannaregio 3097,,Alimentari,"Pensioni e Locande,",140,True
