Name,Address,Location,Category,Additional Info,page
IM,Cann. 2362,Mestre,COMPRESSORI D’ARIA,"Industrie Meccaniche Lonigo, IM, Lonigo,(Vicenza)",303
Industrie Meccaniche Lonigo,Cann. 2362,Mestre,TRAPANI ELETTRICI,"IM, Lonigo,(Vicenza)",303
"SAN GIORGIO Società Ind. per Az. Genova, Sestri","Corso del Popolo, 1",Padova,Trasformatori,"Agenzia di Padova: Ditta Michele Trapletti, Tel. 24-587, Trasformatori di qualsiasi tipo e potenza.",303
A.Aececu Azienda Generale Caricatori,San Marco 2554,Mestre,Trasporti,Torroni,303
Cooperativa Porta-Bagagli nella Stazione di Venezia,San Marco 2554,Mestre,Trasporti,S. Lucia,303
"Cooperativa Trasporti Cesare Battisti, Soc. Coop. a.r.l.",Via F.lli Bandiera,Mestre,Trasporti,Torroni,303
Giuliana Trasporti Soc. a.r.l.,S. Marco 2309,Mestre,Trasporti,Torroni,303
"Marangoni Gianni, S. Marco 553",S. Marco 2309,Mestre,Trasporti,Tel. 22.534 (fuori orario) 24-938,303
Ala Italiana Soc. per az,Via Salvore 4,Lido,Trasporti aerei,Torroni,303
"Compagnia trasporti terrestri marittimi ed aerei, COTMA",S. Marco 1728,Mestre,Trasporti aerei,Torroni,303
"Transadriatica, Società di Navigazione aerea a.r.l.",S. Marco 1136,Mestre,Trasporti aerei,Torroni,303
Socol C.,"Abbazia, 3547",Mestre,Trasporti carcerari,Torroni,303
Pilonato Antonio,Via Marghera 109,Mestre,Trasporti con cisterna,Torroni,303
Accomandita Trasporti Acquei di G. Ravan gnan e C. (A.T.A.),S. Croce 1851,Mestre,Trasporti fluviali,Torroni,303
ANNI Associazione Nazionale Navigazione Interna,S. Croce 1851,Mestre,Trasporti fluviali,Palazzo Reale.,303
"Italia (L') Fluviale , Soc. An. per la Navigazione Interna, Trasporti Fluviali in genere","S. Marco, 2554,",Mestre,Trasporti fluviali,"(Fond. Fenice), Telefono 22-479.",303
A.N.N.I. - ASSOCIAZIONE NAZIONALE NAVIGAZIONE INTERNA,"S. Marco, 2554,",Mestre,Trasporti fluviali,CONSORZIO FRA ESERCENTI LA NAVIGAZIONE INTERNA TRASPORTI FLUVIALI E LAGUNARI – SERVIZI PER TUTTE LE VIE INTERNE  ENAVIGABILI  VENEZIA – Palazzo Reale – Telefoni 27-373 – 26-430 – 27-387 – VENEZIA,303
duse,"Via XXII Marzo, 2288",VENEZIA,Trasporti fluviali,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,303
