Name,Address,Location,Category,Additional Info,page
Ditta ADOLFO RAITANO,S. Marco 264,Venezia,Materiale elettrico,Emporio | Sottoportico delle Acque,245
Frizzoli Gustavo,S. Marco 3083,Mestre,Materiale elettrico,Materiali per costruzioni edilizie,245
Ing. Biso Rossi e C.,Castello 4975,Mestre,Materiale elettrico,Materiali per costruzioni edilizie,245
Michieletto Enrico,S. Marco 720,Mestre,Materiale elettrico,Materiali per costruzioni edilizie,245
Miliani Gildo,via Piave 120,Mestre,Materiale elettrico,Materiali per costruzioni edilizie,245
Palma Antimo,Cannaregio 5782,Mestre,Materiale elettrico,Materiali per costruzioni edilizie,245
Raitano Adolfo (ditta),"Sottoportico delle Acque, 4939-90.91",Mestre,Materiale elettrico,"Emporio Materiale Elettrico Ingrosso e Dettaglio, Elettricità, Gas, Idraulica",245
Rizzo Giorgio,S. Polo 1062,Mestre,Materiale elettrico,Materiali per costruzioni edilizie,245
S.A. Super Lux,"San Moisè, 2052",Venezia,Materiale elettrico,"Impianti elettrici di qualsiasi tipo, Lampadari, Complessi illuminanti, Apparecchi o materiale elettrico, Preseatori, Vetri diffusori prismalici Heliophane Fidenza, Insegne decorazioni al Neon, Impianti di illuminazione con tubi a gas pari, Rappresentante delle Società: 'Compagnia elettrotecnica italiana', 'Fidenza Soc. An. Verlaria, V. Jucker (Termoconvettori e Termosatori elettrici)', 'A.E.R.. Apparecchiature Elettriche Razionali, Materiale per installazioni', Agente della Soc. Fabbriche Riunite Neon'",245
Zanini Belisario (ditta),Cannaregio 4292,Mestre,Materiale elettrico,Materiali per costruzioni edilizie,245
Elettromeccanica Fantini,"Via F. Lippi, 32",Milano,Materiale elettromeccanico,"Agente: Luigi Jasgher, Venezia, Castello, S. Lio 5885, Tel. 26964",245
F.I.A.T.,S Marco 181A,Mestre,Materiale ferroviario,Ufficio di Venezia,245
Aguilar Foto,Strada Nuova 4302-4309-4460,Mestre,Materiale fotografico,"Tutto per la Fotografia, Tel. 24381; 25198 25478",245
Dei Rossi Angelo,Cann. 190,Mestre,Materiale fotografico,Materiali per costruzioni edilizie,245
Ferruzzi S. A.,"S. Marco, calle dei Tagliapietra 4899",Mestre,Materiale fotografico,"Fotografia, Ottica, Articoli Tecnici, Stab. e Amm., Tel. 22462. Negozi di vendita: S. Marco, Mercerie, 110, Tel. 23088, S. Marco, Piazza, 141, Tel. 22605. Lido Gran Viale",245
Marturano Bruno,via 22 Marzo 2402 (interno),Mestre,Materiale fotografico,"Ponte SS. Apostoli, Meccanufficio, apparecchi fotografici e affini Idariproduttori, Fotostili",245
Sambin,"Castello, Bragora, 3913",Mestre,Materiale fotografico,"Lavori Fotografici, Fotomateriale, Tel. 24811",245
Mozzetti Giorgio (ditta),Castello 4501,Mestre,Materiale fotografico,Materiali per costruzioni edilizie,245
Negra Bruno,S. Marco 4539,Mestre,Materiale fotografico,Materiali per costruzioni edilizie,245
Paoletti Guglielmo,S. Croce 432,Mestre,Materiale fotografico,Materiali per costruzioni edilizie,245
Zago Fratelli,"S. Polo, Campiello Melloni",Mestre,Materiale fotografico,Fotoindustria,245
Orsoni A.,"S. Giobbe, 1045A",Mestre,Materiale per mosaici,Tel. 92055,245
G. Galletti,"Santa Maria Formosa, Calle Ciogna, 6812",Mestre,Materiali plastici,"Lavorati in 'Plexiglas' Portaguaiette, Astucci, Articoli da Scrittoio, Tutta la Lavorazione Industriale col 'Plexiglas', Tel. 27379",245
Cornetti Cesare,S. Marco 264,Mestre,Materiali radio elettrici,Materiali per costruzioni edilizie,245
S. A. Cinemecanica,Dorsoduro 3598,Mestre,Materiali radio elettrici,Materiali per costruzioni edilizie,245
