Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Soc. An. Sempl. Industrie Chimiche Murano Barbini,S. Marco 2516,,Business,colori e vernici,C.A.I.M.,",",464,True
Soc. An. Sempl. Industrie Chimiche Murano Barbini,S. Marco 2516,,Business,colori e vernici,C.A.I.M.,",",464,True
"Soc. An. Setifici Pietro, s.r.l.",S. Marco 2516,,Business,Lungomare Malamocco,C.A.I.M.,",",464,True
Soc. An. Spiga,San Marco 3670,,Business,compravendita immobili,C.A.I.M.,",",464,True
Soc. An. Stucky,Giudecca 518-520,,Business,Molini e Pastificio,C.A.I.M.,",",464,True
"Soc. An. Uso, di Filippo Haas e Figli",Campo S. Moisè 1461,Venezia,Business,"stoffe per arredamenti, tendeaggi e tappezzi, Filiali a Roma, Milano, Torino, Firenze",C.A.I.M.,",",464,False
Soc. An. Tenute Valbruna,Castello 4424,,Business,liquori (fabrica e deposito),C.A.I.M.,",",464,True
Soc. An. Terreni Fabbricati SATEF,S. Marco 3231,,Business,compra vendita immobili,C.A.I.M.,",",464,True
Soc. An. Trasporti Industrie SATAL,S. Marco 1925,,Business,spedizioni e trasporti,C.A.I.M.,",",464,True
Soc. An. Trasporti e Pompe Funebri,SS. Apostoli 4463,,Business,impresa pompe funebri,C.A.I.M.,",",464,True
Soc. An. Trasporti e Spedizioni Internazionali SATFSJI,San Marco 181-A,,Business,spedizioni e trasporti,C.A.I.M.,",",464,True
Soc. An. Umberto Giurin & Figli,Santa Croce 2189-A,,Business,"cereali (grossista), olii commestibili (commecio)",C.A.I.M.,",",464,True
Soc. An. (VELA),San Marco 6284,Viale delle Industrie,Business,materiali refrattari e laterizi,C.A.I.M.,",",464,False
Soc. An. Veneta Immobiliare Piave,Via Col di Lana,Mestre,Business,attività immobiliare,C.A.I.M.,",",464,False
Soc. An. Veneta Industria ed Immobiliare,Cann. 3885,Viale delle Industrie,Business,compravendita immobili,C.A.I.M.,",",464,False
Soc. An. Veneta Metalli ed Affini,Via Galaiotto 20,Marghera,Business,metalli greggi e lavorati,C.A.I.M.,",",464,False
Soc. An. Veneta Rimorchiatori S.A.,S. Marco 3555,,Business,navi (demolizione),C.A.I.M.,",",464,True
Soc. Anonima Veneziana Autotrasporti,Calle della Fava 5598,Viale delle Industrie,Business,Soc. An. Condizione Immobilit,C.A.I.M.,",",464,False
Soc. An. Veneziana Combustibili e affini,Via Mezzaggo,Porto Marghera,Business,carbone e legnami (grossista),C.A.I.M.,",",464,False
"Soc. An. Veneziana Edilizia, SOAVF",S. Marco numero 3670,,Business,acquisto costruzioni immobili,C.A.I.M.,",",464,True
Soc. An. Veneta Immobiliare,S. Polo 2896,,Business,Società immobiliare,C.A.I.M.,",",464,True
"Soc. An. Veneziana Imprese Artistiche Turistiche, SAVAT","S. Marcuola, Palazzo Vendramin Calergi",Viale delle Industrie,Business,casa da giuoco,C.A.I.M.,",",464,False
Soc. An. Veneziana Industria Agricola,S. Marco 3870,,Business,compra.vendita immobili,C.A.I.M.,",",464,True
"Soc. An. Veneziana Industria surrogati Montagna Lodovico, Beppino Aurelia",S. Marco 4933,,Business,caffè (surrogati),C.A.I.M.,",",464,True
"Soc. An. Veneziana Industriale MobiJiare, Immobilia.> SAVIM",Cannaregio 4832,,Business,compra-vendita immobili,C.A.I.M.,",",464,True
Soc. An. Veneziana Rapresentanze Esclusive SAVRE,San Marco numero 2882,,Business,reprezntanze varie,C.A.I.M.,",",464,True
Soc. An. Vetraria Italiana Balzaretti Modigliani,S. Croce 742,,Business,vetroflex,C.A.I.M.,",",464,True
Soc. acc. Caffe Ristorante ed affini SACRA,S. Marco numer 1183-56-57,,Business,"caffè (eserzio), Castello 4565",C.A.I.M.,",",464,True
Soc. Acc. Stamperia Zanetti,San Lorenzo,Viale delle Industrie,Business,industria editoriale,C.A.I.M.,",",464,False
Soc. Acc. Sempl. Cereria S. Marco,Cann. 2607-A,,Business,cereria e prodotti affini,C.A.I.M.,",",464,True
Soc. Acc. Sempl. Eugenio Gobbetto & C.,Cannaregio 548-50,,Business,Società immobiliare,C.A.I.M.,",",464,True
"Soc. acc. sempl., Industria Chimica Minio Murano Barbini",S. Marco 2516,,Business,minio,C.A.I.M.,",",464,True
Società Anonima Bira > Pedavena Dreher,S. Marco 4090,,Business,ghiaerio (fabbrica),C.A.I.M.,",",464,True
Società Anonima Cinemecenica,D. Duro 3593,Viale delle Industrie,Business,macchine cinematografiche,C.A.I.M.,",",464,False
Società Anonima Filanda di Spilimbergo Impresa immobiliare,D. Duro 715,,Business,Soc. An. Condizione Immobilit,C.A.I.M.,",",464,True
Società Anonima Gestione Alberghi,S. Marco 2283,,Business,acquisto costruzioni immobili,C.A.I.M.,",",464,True
Società Anonima Immobiliare ed Esercizio Fornaci SAIEF,Castello 3885-B,,Business,attività immobiliare,C.A.I.M.,",",464,True
Società Anonima Italiana impostazione olii,Giudecca fid. n. 5,Giovanni I,Business,olii minerali,C.A.I.M.,",",464,False
"Società Anonima Materiali Edilizi, S.A.M.E.",San Marco 2050,,Business,industria laterizi,C.A.I.M.,",",464,True
Società Anonima Speciali Mordenti e Morali SASSEM,Castello 3851,,Business,Soc. An. Condizione Immobilit,C.A.I.M.,",",464,True
Società Anonima Super Lux,San Marco 2525,,Business,"impianti elettrici di qualsiasi tipo, Lampadari, Compresi illuminanti, Apparecchi o materiale elettrico, Proiettori, Vetrof diffusori primidali Holophane Fidenza. Rappresentante della Società e Compagnia Elettrotecnica Italian., ""Fidenza"". Soc. An. Vetraria, a Dueic (Termoconvettori e Termareatori eletrtic) ol A.E.R.); Apparecchiature Elettroe Razionali, Materiale per installazione m°, Agente della Soc. Fabbriche Rumci >Neon >, Venezia",C.A.I.M.,"ingegner costrzeni al Neon, ,",464,True
"Soc. An. r. l., suce. Fulvio Ferro & C.",San Marco 2525,,Business,vetre. rie in genere e lampadari,C.A.I.M.,",",464,True
Soc. per Az. Azienda Lavori Costruzioni Edilizie ALCE,Castello 5850,,Business,lavori poruuali materiali per costruzioni,C.A.I.M.,",",464,True
Soc. per Az. Beato impr.,S. Croce 768,,Business,"Costruzioni edili, civili e industriali, industri inoshiva",C.A.I.M.,",",464,True
Soc. p. A. FIAT,S. Marco 181-A,,Business,"Ufficio di Venezia, Sezioni: Stabilimento Grandi Motori, Ferriere Piemontesi, Industrie Metallurgiche ed Accialerie, Fonderie Ghisa, Materiale Ferroviario, S. A. Metalli, S. A. Produscia, S. A. Ricuperi Metallifei, Prodotti Vitoc e della Vetrooock.",C.A.I.M.,",",464,True
