Name,Address,Location,Category,Additional Info,Profession,Role,page
S. A. Officine Galileo,"Marghera, Via F.lli Bandiera 5",,materie prime per tecceria,materie prime per tecceria,Mestre,",",460
S. A. Officine Specializzate Macchinarí af fili Q.S.M.,Mestre Via Mestrina 61,,apparecchi elettromeccanici,materie prime per tecceria,apparecchi elettromeccanici,",",460
S. A. Oleari Veneta,S. Marco numero 2281,,o lí commestibili (commercio),Comm. cav. Terzo,o lí commestibili (commercio),Comm. cav. Terzo,460
S. A. Olefici e Molini Adriatici,S. Marco numero 2281,San Giovanni,molini,oli,oli,",",460
S. A. Olivetti Ing C. A. & C. S.p. A. Filiale di Venezia,"Bacino Orsoci, numero 1218",,S. A. Olivetti Ing C. A. & C. S.p. A. Filiale di Venezia,Macchere per scrture da ufficio e portatili. Macchine contabili, Schede:ri visihili orizzontali symstcm," Scuola di Dattìlografia,  officina riparazioni macchine per uffici ndi ogni tipo e marca",460
S. A. Opera,San Marco 3661,,ond Toilet F. articolo fo lograficie,ond Toilet F. articolo fo lograficie,oli,",",460
S. A. Panificiatori acquisti collettivi SAPA,Cannaregio 229,,autocoristi,autocoristi,oli,",",460
S. A. Paride Di Bassan,San Marco 2412,,imbarc o sbarchi,imbarc o sbarchi,oli,",",460
S. A. Perseveranza Recapito espressi telc grammi,San Marco 5547,,trasporti postali,trasporti postali,oli,",",460
S. A. Pergma,"S Marco 119, Lido, Gran Viale",,S. A. Pergma,pasticcerria,S Marco 119,"Lido,  Gran Viale, ,",460
S. A. Pilla Flli & C,"Murano, ílm. da Mula 154",,Liquori (fabbrica e de posito),Liquori (fabbrica e de posito),S Marco 119,",",460
S. A. Porto Industriale di Venezia,San Marco Calle Tondo,,accordi ferroviari,accordi ferroviari,S Marco 119,",",460
S. A. Prodotti Antiparassitari ed affini,"S, Marco numbero 442",,prodotti antiparassitari,S. A. Prodotti Antiparassitari ed affini,prodotti antiparassitari,", ,",460
S. A. Pubblici Esercizi SAPE,"S, Marco numbero 442",Ca d Oro,costruzione e gestione alberghi,costruzione e gestione alberghi,prodotti antiparassitari,",",460
S. A. Rudy & C.,San Marco 2822,,Conterie e perle Murano, SA, rappresentanze, rappresentanze vare,460
S.A.S. Ceretto & C.,"Via Lewngi, AO, Torino",AO,Cronotecnica,Orologería Tecnica Indu striale Scientifica. Officina per costruzioni. Macacchine di Alta Precisione,Cronotecnica,", ,",460
S. A. Registratori di Cassa «National»,"Via Lewngi, AO, Torino",Ca le dei Fuseri,S. A. Registratori di Cassa «National»,S.A.S. Ceretto & C.,Cronotecnica,",",460
S. A. Ri seen,"Mestre, Via Cappuccina 141",,automobile e automasser,automobile e automasser,Cronotecnica,",",460
S. A. SC|ppiissma,S. Filippo Giacomo 1245,,onolegci, maccriazon,maccriazon,", ,",460
S. A. Stabilimenti per Industria della Juta,S. Bartolomeo 2524,,juta e affini,juta e affini,maccriazon,",",460
S. A. Tensor Valbrua,"D Duro 1107, Castello numbero 4121",,vini e oli commestibili (commercio),vini e oli commestibili (commercio),Castello numero 4121,",",460
S. A. Trasporti Industriali S.A.T.I.,S. Marco 1925-A,,autorra, sporti,sporti,", ,",460
S. A. Trevigiana Servizi Urbani,"Mestre, Via Trento 13",,nettezza urbana,nettezza urbana,sporti,",",460
S. A. Umberto Giurin e Figli,S. Croce 2198,,coloniali,coloniali,sporti,",",460
S. A. Unec,"S. Marco 1287, I041, Cannaregio 4382, 3597, Lido S. M. Elisohcrtta 15, Mestre, Pìezzs T'mberto I",,S. A. Unec,pasticcerria,S. Marco 1287,",",460
S. A. Vacuum Oil Company,"S. Marco 1287, I041, Cannaregio 4382, 3597, Lido S. M. Elisohcrtta 15, Mestre, Pìezzs T'mberto I",Palazzo della Borsa,carburanti olii ed affini,carburanti olii ed affini,S. Marco 1287,",",460
S. A. Veneta Metalli ed afffini,"Marghera, Via Galvani 20",,tubi in ferro e acciaio,tubi in ferro e acciaio,S. Marco 1287,",",460
S. A. Vemetano Esercizio Bacini di Carenagio,S. Marco numero 2322,,imprese ed appalti vari,imprese ed appalti vari,S. Marco 1287,",",460
S. A. Veneziana Industriale Mobiliere Imobiliere SAVINI,Cannaregio 3828,,materiali siderurgici,materiali siderurgici,S. Marco 1287,",",460
S. A. Veneziana Spedizioni Cotoui,S. Marco 3231,,spedizioni e trasporti,spedizioni e trasporti,S. Marco 1287,",",460
S. A. Venini,"Murano, fond. Vetrat i42",,vct:arie artistiche,vct:arie artistiche,S. Marco 1287,",",460
Soc. Addetía alla Navigazione Fluvialė e Marítima SANSEM,San Marco 2425,,spedizioni e trasporti,spedizioni e trasporti,S. Marco 1287,",",460
Soc. Adriatica Herramenta e Metalli (SAFE M.),S. M. Formosa numero 5386,,metalli grezzi e lavorati,metalli grezzi e lavorati,S. Marco 1287,",",460
Soc. Adritura Medicinali S.A.M,Cannaregio 6125,,acque minerali, prodotti chimici (commercio),prodotti chimici (commercio),di Oaron é Perdibon,460
Soc. Adriatica Trasporti Turismo Imbarci,"San Mrale, San Mrale, 1474",,Soc. Adriatica Trasporti Turismo Imbarci,Sbarci,S.A.T.T.I.S.,", , ,",460
Soc. Agricola del Cavillono,San Polo numero 2998,,agrumi, frutta e verdura, marmelle," vallicultura, , , ",460
Soc. Agricola Estaturo Veneto,San Polo 2998,,agrumi, essicazione fruta ed carciagci,essicazione fruta ed carciagci,"reg Severino Sutter, ",460
Soc. Alluminium Veneto Anonima,Porto Marghera C. P. numero 88,,offina in dustiria alluminio,offina in dustiria alluminio,essicazione fruta ed carciagci,",",460
Soc. Amministrazione Beni Ürhnaì e Rusticæ,"Lido, Via Dardancl i 40",,attività immobiliari,attività immobiliari,essicazione fruta ed carciagci,",",460
Soc. Automecana Roma & a. 1.,Mestre Via Piave 1,,(S.A.R.),Autololegaco e autorimesa,Autololegaco e autorimesa,",",460
Soc. Cementi Armati Centrifùgati G.A.G.C.,"Stabilimento Porto Marghera, Uffecg Venezia, S. Fantin 1983. A",Uffecg Venezia,cemento armato,Soc. Cementi Armati Centrifùgati G.A.G.C.,cemento armato,", ,",460
Soc. Comm,"Cannaregio, Cannaregio 2292",,Soc. Comm,agrumi | Frutta e Verdura Venezia,agrumi,", ,",460
Soc. Commerce,"S. Marco, S. Marco 2257",,Soc. Commerce,carbone e legna (grossista) | Mário Alberti,carbone e legna (grossista),",",460
Soc. Commerciale Anonima Autotrasporti,"S. Marco, S. Marco 2257",Mestre, Pìazza Statiome,G. A. A. T. autonoleggi, autorimesa con lustibili solidi e liquidi,",",460
Soc. Commerciale cott artistici Veneziani SACAVE,Cannare giou numbero 38S.2,,pellicce (fabbrica),pellicce (fabbrica),carbone e legna (grossista),",",460
Soc. Commerciale in N,Cannare giou numbero 38S.2, Gheller & Kos soc,Soc. Commerciale in N,Mestre | coll,autónoleggio è autorimesca,"autónoleggio è autorimesca, ,",460
Soc. Coop. Consumo Fossò Telq,Cannare giou numbero 38S.2,S. Bartolomeo Fontegc Techci,Telef: ab. bigliamento,coll,Telef: ab. bigliamento,",",460
Soc. Coop. Construzioni Róldi,Cannare giou numbero 38S.2,Fontegc Techci,imprese edili,imprese edili,Telef: ab. bigliamento,",",460
Soc. Coop. Muranese di Consumo,"Murano, Via A. Maschio 20",,alimentazione,alimentazione,Telef: ab. bigliamento,",",460
