Name,Address,Location,Category,Additional Info,page
Ditta CARLO CASTIGLIONI,S. Marco 2402,Mestre,Meccanuficio,Concessionario per il Veneto: Italriproduttore Macchine per Ufficio,239
Ditta rag. RINALDO GRIFFINI,S. Marco 2402,Mestre,Meccanuficio,Concessionario per il Veneto: Italriproduttore Macchine per Ufficio,239
,Via XXII Marzo 2402,Mestre,Meccanuficio,Ufficio e Officina: tel. 22-507,239
Duse dr. Bruno,Via XXII Marzo 2288,Mestre,Meccanuficio,"Macchine per scrivere nuove e d'occasione, Accessori, Mobili per Ufficio, Tel. 25-589",239
,S. Marco 2402,Mestre,Meccanuficio,Meccanuficio,239
Olivetti Ing. C. & C. S. p. A.,"Bacino Orseolo, 1218",Mestre,Meccanuficio,"Macchine per scrivere da ufficio e portatili, Macchine contabili, Schedari visibili orizzontali synthesis, Telefono 24-118",239
Pellegrini cav. Giuseppe,c.p. S. Bartolomeo 5379,Mestre,Meccanuficio,",",239
Toppo Adriano,Castello 2684,Mestre,Meccanuficio,"Addizionatrici, Calcolatrici, Macchine Contabili, Agricole, Utensili, Enologiche, da Scrivere ecc., Tel. 23-285",239
Cantoni Giuseppe,Via Piave 17,Mestre,Macchine utensili,",",239
FIAT,S. Marco 181-A,Mestre,Macchine utensili,",",239
Leonardo FREDDI e Fratelli,S. Marco 181-A,Mestre,Macchine utensili,Tel. 50479 - Ottime occasioni,239
Freddi Leonardo,Via Amba Alagi,Mestre,Macchine utensili,Forniture industriali,239
Moschini Vittorio,campo S. Zaccaria,Mestre,Macchine utensili,Forniture industriali,239
VITTORIO MOSCHINI,Campo S. Zaccaria,Mestre,Macchine utensili,"Macchine per la lavorazione dei metalli e del legno, Esposizione Deposito: Tel. 26.562 - 21.201",239
