Name,Address,Location,Category,Additional Info,page
Camilla Renato,San Marco 5335,Mestre,Seterie e lanerie,",",290
"Alta Moda""""",San Marco 5335,Mestre,Seterie e lanerie,A. Zulian 737,290
ISIA M Soc. An. Industria Seta Italo Americana,S. Marco 712,Mestre,Seterie e lanerie,",",290
Colorificio Veneto Brovazzo,Cann. 3542,Mestre,Smalti,",",290
Tamburini Pietro,S. Croce 688,Mestre,Smalti,",",290
Tesio Raimondo e Mario,S. Croce 688,Mestre,Smalti,"Nea Smalto, Campiello R. Selvatico",290
Donà V. e C.,S. Croce 688,Smalti e ori per mosaici,"fdm, Vetraì 93",Murano,290
Orsonì A.,S. Giobbe 1045a,Mestre,Smalti e ori per mosaici,Tel. 22-955,290
Vetra:ia Italo Toso e C.,S. Giobbe 1045a,Smalti e ori per mosaici,fondamenta Veta:ì 93 A,Murano,290
Alleanza,S. Giobbe 1045a, Esperia,S. Marco 1957a,"Società di assicurazioni, | Securitas",290
"Ancora"""" (L')""",S. Luca 4037,Mestre,Società di assicurazioni,",",290
AnoniMa Grandinei,S. Marco 1219,Mestre,Società di assicurazioni,",",290
Anonia Infortuni (L'),Bocca di Piazza 1241. San Luca 4037,Mestre,Società di assicurazioni,",",290
Assicuratrice industriale,S. Marco 2065,Mestre,Società di assicurazioni,",",290
Assicuratrice (L') Italiana,"Riva del Carbone, Palazzo Bembo",Mestre,Società di assicurazioni,",",290
Assicurazioni Generali di Venezia,Piazza S. Marco 105,Mestre,Società di assicurazioni,",",290
Cassa Marittima Adriatica per l'assicurazione contro gli infortuni su lavoro e le malattie,Ascensione 1253,Mestre,Società di assicurazioni,",",290
"Comp. An, Assicurazione Incendi di Torino",S. Marco 5110,Mestre,Società di assicurazioni,",",290
Compagnia Assicurazioni di Milano,Via 22 Marzo 2382-A,Mestre,Società di assicurazioni,",",290
Compagni de! Phoenix,San Marco 1341,Mestre,Società di assicurazioni,",",290
Fenice (La) soc. an. coop. di Assicurazione,"Accademia 878-A, Palazzo Cessna",Mestre,Società di assicurazioni,",",290
"« Fiume », Società Anonima di Assicurazione e Riassicurazione",San Marco 1757,Mestre,Società di assicurazioni,",",290
Istituto Nazionale delle Assicurazioni,Via 22 Marzo,Mestre,Società di assicurazioni,",",290
"Istituto Nazionale per l'Assicurazione contro gli infortuni sul lavoro, Sede di Venezia",Corte dell'Albero 3883,Mestre,Società di assicurazioni,",",290
Italia (Ass. Maritt. Fluv. Trasp.),San Marco 1341,Mestre,Società di assicurazioni,",",290
Italiana Incendi Vita e Rischi di Assicurazione,S. Marco 1253,Mestre,Società di assicurazioni,",",290
"« La Sicurtà » (ass, vetri cristalli, e specchi)",San Marco 337,Mestre,Società di assicurazioni,",",290
La Vittoria,"Mestre, Via Rosa 22",Mestre,Società di assicurazioni,",",290
"Lloyd Italico, L'Ancora, Comp. Assic. e Riassic.",San Luca 4037,Mestre,Società di assicurazioni,",",290
Lloyd Siciliano,Calle dei Fabbri 926,Mestre,Società di assicurazioni,",",290
"« Mondo » (Il), Incendio e Vita","Mestre, Via Rosa 22",Mestre,Società di assicurazioni,",",290
Mutua di Assicurazioni,Campo Manin 4023,Mestre,Società di assicurazioni,",",290
