Name,Address,Location,Category,Additional Info,page
Cantiere F.lli Astolfo,fondamenta Navagero 67,Murano,Category:Cantieri Navali,",",168
Cantiere Lanza,Castello 368,Castello,Category:Cantieri Navali,",",168
Cantiere Navali Adriatici,S. Marco 2309,Castello,Category:Cantieri Navali,",",168
Cantiere Navale ed officine meccaniche Veneziane,Giudecca,Castello,Category:Cantieri Navali,",",168
Cantiere Navale F.lli Rossi,Giudecca 693c,Castello,Category:Cantieri Navali,",",168
Cantiere Navale Giulio Poli,"Castello, 187D",Castello,Category:Cantieri Navali,Tel. 23-870,168
Cantieri Navali del Levante,S. Trovaso 1057c,Castello,Category:Cantieri Navali,",",168
Cantieri Navali del Quarnaro,S. Marco 2309,Castello,Category:Cantieri Navali,",",168
Cantieri Navali di S. Pietro s,"S. Marco 2309, Castello 4158",Castello,Category:Cantieri Navali,r. l.,168
Cantieri Navali,"S. Marco 2309, Castello 4158",Marghera Zona Industriale,Category:Cantieri Navali,Scavni Guglielmo,168
Cantiere «S. Marco» di Dal Zennaro Leone,"S. Marco 2309, Castello 4158, Chiovere 2973",Castello,Category:Cantieri Navali,S. Gerolamo,168
C.S.M Cantiere 'S. Marco' di DAL ZENNARO LEONE,"S. Marco 2309, Castello 4158, Chiovere 2973, Chiovere 2973",Castello,Category:Cantieri Navali,"Costruzione · Riparazione Motoscafi e Motori, Officina Meccanica- Riparazioni fuoribordo | S. Gerolamo",168
CANTIERE LANZA - VENEZIA,Castello 368,Castello,Category:Cantieri Navali,"Officine Meccaniche e di Carpenteria, Costruzioni e Riparazioni Navali e Meccaniche, Impianti Idraulici · Tubazioni Caldaie e Motori, Carpenteria in Legno",168
CANTIERE NAVALE OFFICINE MECCANICHE VENEZIANE G. PAGAN,Giudecca - Sacca Fisola,Castello,Category:Cantieri Navali,"Costruzioni Navali · Riparazioni · Raddobbi, Fonderia Ghisa, Bronzo · Lavori Carpenteria in Ferro e Legno · Alaggi Navi su Scali Portata Tonn. 500",168
