Name,Address,Location,Category,Additional Info,page,location_cleaned
Officine Elettromeccanica,Via Felisati 31,Lido,Navigazione lagunare,"Motori, Impianti Elettrici Industriali e Domestici, Riparazioni Motori a Scoppio in genere, Massima garanzia | Garbato & Scarpa",255,False
Toppo Adriano,Castello 2684,,Motori,"Addizionatrici, Calcolatrici, Macchine Contabili, Agricole, Utensili, Enologiche, da Scrivere, ecc.",255,True
Cantieri S.A.I.N.O.M. S A industrie navali,Cannaregio 3027,,Motori marini,Category: Motori marini,255,True
FIAT,Cannaregio 3027,,Motori marini,Ufficio di Venezia S. Marco 181,255,True
SAN GIORGIO Società Ind. per Az. Genova,Cannaregio 3027,Motori marini,"Sestri, Agenzia di Padova: Ditta Michele Trappetti. Corso del Popolo, 1, Telefono: 24-587. Motori Diesel ad iniezione meccanica per impianti fissi e marini, Motori a gasogeno.",Category: Motori marini,255,False
Soc. Ital. Ernesto Breda,Cannaregio 3027,,Motori marini,"Tel. 50.387-88 Direzione Venezia S. Samuele (palazzo Stucky), Telef. 26.329, 26.335. | Porto Industriale Marghera",255,True
Ba-èera C., Merceria Capitello 4948,Lido,Musica,di Romanati E.,255,False
Ettore Brocco del Rag. Giuseppe Brocco,"Campo della Guerra 510, 11 \ A",Lido,Musica,Tel. 24.585,255,False
Gasparini Mario,"Campo della Guerra 510, 11 \ A",Lido,Musica,S. Marco 4943,255,False
Azienda Generale Italiana Petroli AGIP,"Campo della Guerra 510, 11 \ A",Marghera,Nafta,Casella Postale 42,255,False
Commercio Nafta,"Campo della Guerra 510, 11 \ A",Lido,Nafta,S. A. S. Marco 4232,255,False
Porto Marghera,Via delle Macchine .5,Marghera,Naftalina,Category: Naftalina,255,False
G. Donaggio & Figli,"Castello, 2142",Lido,Nailon,"""Nailon"" per Lènze, Esolusivisti per il Veneto, Tel. 26-633",255,False
Pistellato Giovanni,Carpenedo Via Rigo 1,Lido,Nastri di fibra,per cellulosa,255,False
Adriatica Ligure Anonima,S. Marco 3555,,Navi,compravendita,255,True
Impieghi Conduzioni Immobiliari e Mobiliare,S. Marco 2569,,Navi,compravendita,255,True
Investimenti Marittimi Soc. An.,S. Marco 181 A,,Navi,compravendita,255,True
Italnave,"S. Marco 181 A, A Pietropolli e C. S. Marco 3555",,Navigazione lagunare,"Navi, compravendita | Soc. di Navigazione",255,True
Navi e Vele d’ltalia,"S. A. S, Marco 3715",,Navi,compravendita,255,True
Navital Socan &,S. Marco 4232,,Navi,compravendita,255,True
Raineri Salvatore,S. Marco 2013,,Navi,compravendita,255,True
Soc. An. per Investimenti Commerciali,S. Marco 1130,,Navi,compravendita,255,True
Franzoi Edoardo,Cannaregio 3879,,Navi in cemento,costruzione,255,True
Padoan Vincenzo,Cannaregio 1005,,Navi in cemento,costruzione,255,True
Cantieri Navali Adriatici,S. Marco 2900,,Navi in legno,costruzioni,255,True
Cantiere Magnanini & C.,Castello 644,,Navi in legno,costruzioni,255,True
Carrare Pietro,D. Duro 2242,,Navi in legno,costruzioni,255,True
Cantiere F.lli Astolfo,Mu:r:ano Fond. Navagiero 87,Murano,Navi in legno,costruzioni,255,False
Motovele d'Italia,Pellestrina Sestiere Busetti 1,Lido,Navi in legno,costruzioni,255,False
Ala Italiana,Aeroporto Nicelli S. Nicolò di Lido,Lido,Navigazione aerea,Category: Navigazione aerea,255,False
Consorzio Fluviale Marittimo Padoano,San Polo 2839,San Polo,Navigazione fluviale,Category: Navigazione fluviale,255,False
S.A.N.F.E.M.,SS Filippo Giacomo 4488,Lido,Navigazione fluviale,Category: Navigazione fluviale,255,False
Soc. An. Cooperativa Mantovana dei Bargari,"San Marco, 913",,Navigazione fluviale,"Navigazione Fluviale, Tel. 25-754",255,True
Azienda Comunale Navigazione Interna Lagunare a ACNIL,S. Angelo 3880,,Navigazione lagunare,Category: Navigazione lagunare,255,True
AGENZIA P. BORTOLUZZI,"San Luco, 4182",Lido,Navigazione lagunare,"AFFITTI APPARTAMENTI vuoti e ammobiliati, COMPR.A. VENDITA CASE – TERRENI, AMMINISTRAZIONE BENI IMMOBILI, FONDATA NEL 1877, Tel. 23-432",255,False
